;"X129.13.214.230";"X213.73.40.105";"X194.167.254.19";"X193.55.112.40";"X157.181.175.249";"X128.114.63.63";"X192.6.26.32";"X198.7.242.42";"X203.30.39.242";"X219.243.208.62";"X151.97.9.224";"X132.227.62.19";"X129.15.78.31";"X134.76.81.91";"X202.244.160.251";"X143.107.111.235";"X122.1.115.91";"X200.159.255.80";"X192.43.193.71";"X147.83.30.164";"X194.29.150.131";"X130.83.244.163";"X199.26.254.68";"X140.114.79.231";"X155.98.35.7";"X157.92.44.102";"X140.192.249.203";"X194.29.150.139";"X131.246.112.69";"X140.112.107.82";"X203.178.133.11";"X155.223.52.3";"X216.165.109.81";"X155.225.2.72";"X133.11.240.56";"X128.208.1.234";"X141.20.103.210";"X129.107.35.131";"X150.140.140.93";"X148.81.140.194";"X128.112.139.27";"X72.36.112.78";"X200.19.159.34";"X195.116.53.12";"X198.248.245.102";"X128.252.19.19";"X157.92.44.101";"X204.123.28.55";"X141.22.213.37";"X131.114.53.187";"X198.248.244.101";"X132.187.230.24";"X129.105.15.38";"X130.237.50.125";"X198.248.246.19";"X128.119.41.211";"X128.227.56.81";"X129.10.120.194";"X129.187.143.130";"X130.104.72.201";"X145.99.179.146";"X133.9.81.165";"X160.78.253.31";"X139.19.142.3";"X156.17.10.52";"X193.174.155.36";"X203.178.133.2";"X134.121.64.7";"X141.24.33.192";"X128.4.36.47";"X129.187.143.80";"X128.151.65.101";"X192.33.90.66";"X158.130.6.254";"X194.29.178.13";"X134.75.238.112";"X206.12.16.154";"X129.22.150.78";"X141.24.249.129";"X131.247.2.245";"X128.220.231.5";"X141.219.252.133";"X144.206.66.58";"X206.117.37.6";"X148.81.140.193";"X152.14.93.140";"X129.21.30.116";"X193.167.187.188";"X169.229.50.12";"X128.42.142.42";"X128.83.122.162";"X198.133.224.149";"X202.249.37.69";"X132.239.17.224";"X128.223.8.111";"X130.83.244.180";"X213.19.160.194";"X75.130.96.13";"X202.112.28.98";"X129.97.74.14";"X155.185.55.185";"X130.216.1.22";"X137.165.1.114"
"X131.246.112.69";0.00430283281538;0.0572966766357;0.0711287975311;0.0369451500121;0.0242315196991;0.183448114395;0.193337192535;0.534060459137;0.369383440018;0.221699518316;0.176937847137;0.0279687213898;0.1402578679;0.0214785957336;0.317959604263;0.263348436356;NA;0.280230255127;0.116004037857;0.0534590911865;0.025312833786;0.05972697258;0.589455003738;0.325201025009;0.154670362473;0.306555552916;0.531456203461;0.470870962143;NA;0.361763393178;0.294925823212;0;0.1039737463;0.292323493958;0.274594161246;0.177036037445;0.0234347820282;1.37051790237;0.0582967021249;0.0359086418152;0.10504291455;0.122472515106;2.07571003914;2.24647631645;NA;0.169570903778;0.404722571373;0.19308557113;0.279554377347;0.187409968603;0.275109701157;0.00993067026138;0.124194984436;0.0317172050476;NA;NA;0.127813220024;0.106896467209;0.0426513195038;0.0242998600006;1.58196053505;0.272325666327;0.0273519134521;0.0394731970394;0.0259484767914;NA;0.313685665131;0.214512205124;0.0138241622759;0.495207242966;0.0286000347137;0.116154603958;0.0341629314423;0.106611633301;0.979978199005;0.293905830383;1.01253206253;0.115491323471;0.0155643081665;0.148772296906;0.117132958244;0.156196699142;0.0681804084778;0.177623023987;0.0253793430328;NA;0.109883508682;0.0454516887665;0.234286745389;0.143909794944;0.155768566132;0.194153404236;0.286821422577;0.206662793954;0.211448831558;0.0350476932526;NA;0.314864762624;0.238468185067;0.126107721329;0.0272848033905;0.349648914337;NA
"X140.112.107.82";0.316057844162;0.347349100113;0.344898099899;0.341469841003;0.328039073944;0.158136539459;0.157438049316;0.234223661423;0.133988656998;0.138434038162;NA;0.335601139069;0.197653036118;0.326780767441;0.0775036525726;0.3660750103;NA;0.421405893341;0.32386557579;0.379868431091;0.333338432312;0.338286218643;0.219895534515;0.00735551834106;0.163848485947;0.397869129181;0.455631198883;0.334777393341;0.338502597809;NA;0.0727866363525;0;0.226459598541;1.60023013115;0.0369622707367;0.176302852631;0.338943872452;0.181988611221;0.363065805435;0.33045706749;0.226713457108;0.209989013672;0.34814743042;0.349810962677;NA;0.253583993912;0.395480442047;0.143112023671;0.383051109314;0.341922311783;0.33086807251;0.314928922653;0.205360565186;0.329020061493;NA;NA;0.210100660324;0.227779769897;0.331231603622;0.37617978096;0.383920173645;0.0351542472839;0.331990537643;0.390706539154;0.334707174301;NA;0.0656476020813;0.186033010483;0.332223548889;0.226284446716;0.430620670319;0.224865055084;0.323201446533;0.226204690933;0.359392824173;0.331634998322;0.210106515884;0.21248421669;0.32029914856;NA;0.231200084686;0.222428580989;0.366721391678;0.148060522079;0.330228595734;NA;0.22067278862;0.40010430336;0.160311326981;0.18289103508;0.19010638237;0.207687215805;0.0367600917816;0.153412065506;0.169251289368;0.324929580688;NA;0.231745033264;0.095540561676;0.231658029556;0.333604383469;0.27907869339;NA
"X203.178.133.11";0.292103614807;0.335239706039;0.331720451514;0.318339262009;0.305026607513;0.134569740295;0.133943080902;0.212061405182;0.110932884216;0.115122642517;0.332877044678;0.310811066628;0.174492588043;0.303595123291;0.00747580528259;0.340528879166;NA;0.358925457001;0.311238934596;0.335503730774;0.306881463528;0.285040825605;0.196603937149;0.0743074512482;0.149548454285;0.365673989058;0.767534694672;0.306943922043;0.315586795807;0.073684720993;NA;0;0.203593997955;0.213181438446;0.0140209197998;0.157132453918;0.320025434494;0.173333950043;0.339903097153;0.30970495224;0.203524398804;0.185657176971;0.35920712471;0.321626663208;NA;0.266352615356;0.379081332165;0.148270669191;0.306351613998;0.322508497238;0.317223358154;0.291618947983;0.182328062057;0.304468173981;NA;NA;0.1869627285;0.20471280098;0.297604532242;0.306949300766;0.336167173386;0.0117038822174;0.309106941223;NA;0.307893161774;NA;0.0130589675903;0.162351350784;0.296120557785;0.202825345993;0.297454681396;0.198115911484;0.301858472824;0.206475067139;0.307518835068;0.309143972397;0.189233236313;0.189319601059;0.327071838379;0.177158956528;0.19928894043;0.20645565033;0.342772388458;0.243633003235;0.307012624741;NA;0.197700366974;0.379046497345;0.142374067307;0.159755878448;0.16077167511;0.187554187775;0.0129329967499;0.129139108658;0.151197690964;0.281956756115;NA;0.210241289139;0.144188613892;0.2084441185;0.308932676315;0.25051651001;NA
"X155.223.52.3";0.0541269207001;0.101074562073;0.0751485061646;0.0814537811279;0.0361527824402;0.227132787704;0.226266365051;0.156077079773;0.354438486099;0.248761167526;0.0805595779419;0.0717983150482;0.184012813568;0.06532787323;0.342184772491;0.306631679535;NA;0.311340274811;0.0631032562256;0.0974151515961;0.0653362464905;0.140049905777;0.151621017456;0.362847318649;0.198067293167;0.344133577347;0.192216720581;0.065499124527;0.0566719913483;0.369409036636;0.338683414459;NA;0.147851190567;0.164494285583;0.354727458954;0.214599905014;0.0670288085938;0.1835896492;0.0496418190002;0.0656450490157;0.148960113525;0.165889854431;0.312101259232;0.0973509502411;NA;0.196343928576;0.341223630905;0.228365058899;0.0680632019043;0.0602294445038;0.318523778915;0.0534259986877;0.170046405792;0.075110616684;NA;NA;0.171315412521;0.150406847;0.0594710636139;0.0681870651245;0.0676819992065;0.315491886139;0.0571169662476;0.0594528770447;0.0663491153717;NA;0.33027182579;0.228282585144;0.0575566482544;0.148675041199;0.0594455337524;0.153637361526;0.0642286109924;0.148021211624;0.0660128974915;0.335373344421;0.237687129974;0.158759708405;0.0586884307861;0.192147712708;0.1531112957;0.185764978329;0.104310789108;0.219369564056;0.0656873416901;NA;0.153439760208;0.0863239097595;0.228533477783;0.187305545807;0.190319490433;0.167941093445;0.330010328293;0.221306304932;0.233712882996;0.143328142166;NA;0.160484199524;0.282266597748;0.169609136581;NA;0.340052852631;NA
"X216.165.109.81";0.101391201019;0.148666334152;0.117003589869;0.119447174072;0.11367190361;0.0892097473145;0.0876453208923;0.0166676902771;0.2545865345;0.285348348618;0.141543626785;0.110501642227;0.0458473491669;0.112216453552;0.20730093956;0.174428398793;NA;0.154268636703;0.1095291996;0.143841676712;0.115590391159;0.0989825153351;0.0099674987793;0.229229879379;0.0625041866302;0.193300361633;0.035641784668;0.115925178528;0.103642883301;0.228610658646;0.203689994812;0;NA;0.0305744934082;0.197719697952;0.0799025058746;0.114308013916;0.0478105926514;0.148708610535;0.115498161316;0.00752168655396;0.0305451107025;0.155021095276;0.121859855652;NA;0.0607557582855;0.194901952744;0.0793807697296;0.114998989105;0.122153844833;0.182752141953;0.100451869965;0.0298498344421;0.108906469345;NA;NA;0.0554967594147;0.029450340271;0.106586036682;0.101535634995;0.0991437335809;0.184201917648;0.117816295624;0.107522611618;0.117089471817;NA;0.196908578873;0.0911076450348;0.10486661911;0.0071311378479;0.107093601227;0.0124054813385;0.110808382034;0.00650933265686;0.116368303299;0.199763221741;0.083516740799;0.0178261470795;0.105920352936;0.0540654468536;0.0144467258453;0.0611292362213;0.151468095779;0.0938537216187;0.115696182251;NA;0.0117541885376;0.120671072388;0.0905393028259;0.0518703842163;0.0521617412567;0.0327412223816;0.194945669174;0.0838258361816;0.0960948371887;0.0935379981995;NA;0.0155601596832;0.304796180725;0.0219003105164;0.117696151733;0.204764213562;NA
"X155.225.2.72";0.118347492218;2.8236101503;0.148641529083;0.144470129013;0.131324367523;0.0889487743378;0.0882690429688;0.0361277580261;0.262543592453;0.306797084808;0.163245573044;0.13576505661;0.053629693985;0.129323673248;0.217024173737;0.184865980148;NA;0.170071382523;0.1269506073;0.161194152302;0.132811155319;0.920238456726;0.0258089733124;1.94247281033;0.0727987575531;0.209661140442;0.0530551155098;0.133083305359;0.12102306366;3.76496320963;0.213094778061;0;0.0273493671417;NA;0.205913715363;0.0893039226532;0.131334953308;0.0586009407043;0.16622551918;0.13294839859;0.0294840908051;0.0404920196533;0.17046380043;0.159917554855;NA;0.0731754493713;0.210507860184;1.83729017258;0.132391080856;0.138960056305;0.193343191147;0.117701244354;0.0349721813202;2.57558603088;NA;NA;0.0458923721313;0.0309566307068;0.123689231873;0.132553157806;0.131536750793;0.200043411255;0.134976100922;0.123729916719;0.13367266655;NA;0.205318374634;0.102556962967;0.12179022789;0.0288304233551;0.123615970612;0.0342882919312;0.127906990051;0.0530897140503;0.133679447174;0.208920631409;1.37343547821;0.0382720279694;0.123775100708;0.0484522247314;0.0254683685303;0.0644336986542;0.168312263489;0.070395154953;0.133234138489;NA;0.0340001678467;0.141963920593;0.0905074119568;0.0619564819336;0.0524360752106;0.042454996109;0.204928798676;NA;1.72908434661;0.118347434998;NA;0.0374125003815;0.33019701004;0.0600579071045;0.135021791458;0.226140832901;NA
"X133.11.240.56";0.271375999451;0.321936473846;0.289330558777;0.293589420319;0.28426112175;0.127261753082;0.127638168335;0.21129981041;0.104004631042;0.107964887619;0.312605314255;0.317683992386;0.167974824905;0.286090574265;0.0175448894501;0.328385095596;NA;0.352814426422;0.29304980278;0.322358922958;0.286021852493;0.266678432624;0.189237203598;0.153638334274;0.14240852356;0.3605580616;0.904395399094;0.294130706787;0.274595603943;0.0378549098969;0.0152865600586;0;0.199554510117;0.205751333237;NA;0.145626974106;0.316237630844;0.171893749237;0.319728336334;0.290101909637;0.195640258789;0.18780673027;0.351740856171;0.326235141754;NA;0.220414390564;0.373394966125;0.131342124939;0.313816547394;0.320789680481;0.310035085678;0.270614681244;0.175719518661;0.288057565689;NA;NA;0.18337184906;0.215493679047;0.291048698425;0.28829750061;0.379843343388;0.00483469963074;0.288958644867;0.27719537735;0.289852275848;NA;0.00832788467407;0.165962047577;0.275831727982;0.195226898193;0.28137181282;0.190373106003;0.282303266525;0.197359743118;NA;0.300571775436;0.209455881119;0.182264862061;0.291009712219;0.179697341919;0.192466859818;0.174992570877;0.323714942932;0.245693464279;0.296560764313;NA;0.190173683167;0.41176697731;0.129971475601;0.159450321198;0.153783464432;0.180552892685;0.00597026824951;0.121149225235;0.142172327042;0.265100164413;NA;0.211525354385;0.141425552368;NA;0.289234991074;0.256030015945;NA
"X128.208.1.234";0.16839840889;0.214819135666;0.19211356163;0.194514026642;0.181328363419;0.0221162986755;0.0213676166534;0.0828323745728;0.17762963295;0.220556507111;0.208643474579;0.185193223953;0.0517875385284;0.17955737114;0.1565259552;0.26020362854;NA;0.277511949539;0.176949234009;0.214016799927;0.182966165543;0.172819509506;0.0805534172058;0.174923028946;0.0195147037506;0.288924312592;0.0955873203278;0.1830879879;0.171104354858;0.17939198494;0.15259018898;0;0.0797112941742;0.0892421627045;0.14532075882;NA;0.181614847183;0.0542022514343;0.216143741608;0.18322145462;0.0843662452698;0.0587031650543;0.278092228848;0.190302467346;NA;0.0943908309937;0.289184414822;0.0228800582886;0.182302036285;0.188465232849;0.189107789993;0.167849931717;0.0578490257263;0.185349435806;NA;NA;0.0852516841888;0.0766498184204;0.173780755997;0.179458818436;0.201626052459;0.142840156555;0.185196943283;0.177204046249;0.184170789719;NA;0.144749593735;0.0121646976471;0.171843891144;0.0841259479523;0.17377664566;0.0697938251495;0.17803276062;0.0838617324829;0.183752365112;0.120946340561;0.0281582641602;0.0724651527405;0.173577337265;0.0836787414551;0.0752847862244;0.0666997051239;0.229424276352;0.0310860538483;0.183369159698;NA;0.0696744251251;0.21764248848;0.0236530590057;0.060931558609;0.0658062362671;0.0605338668823;0.145207996368;0.0321036815643;0.00941851615906;0.172866792679;NA;0.114274644852;0.274309101105;0.0637249469757;NA;0.153825855255;NA
"X141.20.103.210";0.0210425949097;0.0671098804474;0.0512377071381;0.0475170135498;0.0339353656769;0.194212560654;0.193468971252;0.124123652776;0.320875959396;0.215803613663;0.0615181732178;0.0383706283569;0.151182498932;0.0110258102417;0.30913933754;0.273931045532;NA;0.277809734344;0.0296601486206;0.0640966129303;0.0357061767578;0.0186926460266;0.141501340866;0.312673625946;0.165282087326;0.304717159271;0.373572893143;0.0357536411285;0.0232655334473;0.347311937809;0.307482404709;0;0.114202919006;0.131530580521;0.324841365814;0.181776437759;NA;0.150453701019;0.0686675739288;0.035627746582;0.116218318939;0.133196411133;0.278061141968;0.0294861793518;NA;0.166861944199;0.307022171021;0.175449571609;0.0100284004211;0.0412580299377;0.285833435059;0.0163588523865;0.13743273735;0.0420075035095;NA;NA;0.138725681305;0.117569875717;0.0263251399994;0.0350157642365;0.0338621520996;0.282838010788;0.0378890132904;0.026653842926;0.0365460777283;NA;0.31012301445;0.199143133163;0.0178560352325;0.115339508057;0.0262523339345;0.121185684204;0.0304723930359;0.145458259583;0.0366894340515;0.302511529922;0.182204113007;0.126108627319;0.0191933727264;0.159134950638;0.120668830872;0.13898900032;0.0712655162811;0.185506734848;0.0360079860687;NA;0.120828847885;0.0529487991333;0.195680456161;0.154262733459;0.157771930695;0.137879972458;0.302394762039;0.188271455765;0.222227306366;0.0188770961761;NA;0.124603185654;0.239210128784;0.136782207489;0.0381000232697;0.306725597382;NA
"X129.107.35.131";0.133176345825;0.173514146805;0.156022195816;0.1638123703;0.150476636887;0.0488599967957;0.0482514572144;NA;0.252556657791;0.266730804443;0.17770608902;0.154747192676;0.0208271121979;0.148731927872;0.177005977631;0.187908267975;NA;0.189282970428;0.146063728333;0.180209360123;0.152213563919;0.126978988647;0.0444998931885;0.194806394577;0.0377697086334;0.226956796646;0.0511490821838;0.152302350998;0.140200719833;0.182144517899;0.17306684494;0;0.0484192466736;0.0584060287476;0.165845708847;0.054105682373;0.150620756149;NA;0.185344696045;0.152271909714;0.0538430118561;0.0266067504883;0.189711990356;0.153190317154;NA;0.0751772212982;0.224850645065;0.0458072948456;0.151591873169;0.156955308914;0.158313643932;0.136961755753;0.0248197841644;0.152767047882;NA;NA;0.0491529464722;0.045705280304;0.14294634819;0.151668300629;0.15059009552;0.187670927048;0.154340457916;0.143324041367;0.152963171005;NA;0.165040283203;0.0693551540375;0.141037149429;0.0533895015717;0.142975769043;0.0390924549103;0.147209377289;0.0528721237183;0.152815752029;0.19624212265;0.0972057819366;0.0459188747406;0.142172355652;0.0516043167848;0.0445151519775;0.0392840766907;0.187676048279;0.0392062568665;0.152280311584;NA;0.0387193965912;0.164812107086;0.0501790714264;0.00885047912598;0.0113001346588;0.0286286640167;0.165002746582;0.0430712604523;NA;0.127047529221;NA;0.0503980636597;0.295379648209;0.044905090332;0.154440279007;0.174730119705;NA
"X150.140.140.93";0.0557413673401;0.0996422863007;0.0763329366843;0.0795476150513;0.0314799690247;0.228701629639;NA;0.156763181686;0.353126621246;0.250545930862;0.078884677887;0.0705460166931;0.185392436981;0.0677325630188;0.343773832321;0.306948080063;NA;0.310159854889;0.061964635849;0.0961085891724;0.067018699646;0.0580510234833;0.153157873154;0.359136371613;0.201671242714;0.338300218582;0.518604985438;0.067171125412;0.0581843662262;0.37169169426;0.340284872055;0;0.149311227798;0.16601392746;0.319918222427;0.216241006851;0.0689365673065;0.185320568085;NA;0.0671955490112;0.150483112335;0.173978796005;0.310288600922;0.0734634208679;NA;0.20239481926;0.340248041153;0.207716903687;0.0695513916016;0.0595681095123;0.320251760483;0.0551154613495;0.171886959076;0.0765499687195;NA;NA;0.172616786957;0.152031679153;0.0611121368408;0.0697203445435;0.0873985832388;0.317194986343;0.0554187679291;0.0619897556305;0.0680645561218;NA;0.332383708954;0.230175065994;0.0592426013947;0.150044002533;0.0611844825745;0.155240058899;0.0631039333344;0.149647121429;0.0677050971985;0.333946943283;0.34532913208;0.160583534241;0.0605699062347;0.193728437424;0.154320459366;0.177468957901;0.105974760056;0.220120029449;0.0673631763458;NA;0.154807043076;0.0877574157715;0.230149803162;0.188925170898;0.192988986969;0.169713811874;0.331734609604;0.222729092553;0.2289661026;0.0515262889862;NA;0.158798446655;0.27905878067;0.17104341507;0.055513792038;0.341403236389;NA
"X148.81.140.194";0.0227237606049;0.0692057514191;0.0411577510834;0.0490919113159;0.0324142074585;0.195896892548;0.195116462708;0.125551719666;0.32168346405;0.217317314148;0.0628615951538;0.0399719429016;0.152732715607;0.0337878608704;0.310650949478;0.275515508652;NA;0.27957947731;0.0311878967285;0.0657131767273;0.00207655906677;0.0199878978729;0.129122552872;0.339821958542;0.166771831512;0.306543312073;0.806361598969;0.002111120224;0.0252332305908;0.33034989357;0.307376976013;0;0.115544567108;0.133142576218;0.286852798462;0.183302278519;0.0357262039185;0.152418069839;0.0672220561815;NA;0.117655563354;0.134612598419;0.279921379089;0.0248247146606;NA;0.179126405716;0.310020475388;0.178986654282;0.0366030788422;0.0428630542755;0.287434158325;0.0222756671906;0.139099845886;0.0325460243225;NA;NA;0.139840650558;0.119047050476;0.0281510639191;0.0369222450256;0.0355940818787;0.284313516617;0.0394538784027;0.0286215591431;0.0128082275391;NA;0.299596891403;0.196681308746;0.0262619686127;0.117626304626;0.028132648468;0.122393665314;0.0324009799957;0.11664516449;0.00260152816772;0.304999818802;0.178966016769;0.127641248703;0.0274021434784;0.160798368454;0.121723842621;0.143495206833;0.0727912330627;0.189026508331;0.00167775154114;NA;0.121965446472;0.0432010650635;0.197094430923;0.155875387192;0.15923910141;0.136538591385;0.298719186783;0.189804229736;0.208938312531;0.0200339317322;NA;0.124991846085;0.250886611938;0.1382102108;0.0395998859406;0.30851931572;NA
"X128.112.139.27";0.102539224625;0.141012592316;0.11278547287;0.120887432098;0.115709238052;0.0891822338104;0.0885708904266;0.0159006404877;0.260385894775;0.297373352051;0.143114080429;0.111473588943;0.0511902046204;0.113848323822;0.206879825592;0.175070571899;NA;0.158447504044;0.111312503815;0.145380516052;0.117434959412;0.0997439575195;0.0235653877258;0.222254533768;0.0682632732391;0.204186372757;0.138224287033;0.117573060989;0.105171114206;0.227026376724;0.20334446907;0;0.00755347251892;0.0291429138184;0.196100673676;0.0844236946106;0.115856609344;0.0539256000519;0.150401344299;0.117658967972;NA;0.0360922908783;0.158459692001;0.117488918304;NA;0.0638139629364;0.19963186264;0.0882618236542;0.11683676793;0.123552513123;0.188785810471;0.102285842896;0.0341979885101;0.109800748825;NA;NA;0.03620429039;0.0108544635773;0.108270072937;0.102862119675;0.121493903073;0.185237226486;0.119638242722;0.108683252335;0.118200473785;NA;0.195433597565;0.0942889404297;0.10585562706;0.00518376350403;0.1082172966;0.0150650596619;0.112443318734;0.021762342453;0.117978858948;0.204223766327;0.110114946365;0.0187895393372;0.110727376938;0.0388638782501;0.0152874755859;0.0448804283142;0.152910051346;0.0804173469543;0.117557497025;NA;0.0137186717987;0.120565767288;0.0906792354584;0.0546416664124;0.0575592422485;0.0381407737732;0.195043954849;0.0836002635956;0.109592132568;0.100952186584;NA;0.0168698310852;0.325008115768;0.0300475120544;0.119371871948;0.204809150696;NA
"X72.36.112.78";0.119793891907;0.159767103195;0.137878745794;0.144630184174;0.132703590393;0.0711712551117;0.0706878757477;NA;0.23179151535;0.27931063652;0.16015835762;0.135927534103;0.024092206955;0.130843744278;0.189347848892;0.187463150024;NA;0.17186621666;0.128411512375;0.162653226852;0.134439516068;0.120789051056;0.0245822429657;0.210291204453;0.041345615387;0.211359319687;0.0163099002838;0.140253458023;0.122443237305;0.215620441437;0.185797586441;0;0.0301952648163;0.0406249713898;0.181690130234;0.0586046981812;0.132931089401;0.0267949199677;0.167354488373;0.13454788208;0.0358337211609;NA;0.171937503815;0.132261371613;NA;0.0939892101288;0.212046384811;0.0600053596497;0.133810749054;0.139290934517;0.161551513672;0.119211502075;0.00703850746155;0.136716070175;NA;NA;0.0368876552582;0.0280116653442;0.132961568832;0.12965968132;0.119549665451;0.189493675232;0.136666870117;0.125462446213;0.135426568985;NA;0.177670898438;0.0683038330078;0.123354682922;0.0354933547974;0.125255689621;0.0212670898437;0.129587392807;0.0458673381805;0.135158920288;0.178560857773;0.0793628311157;0.0154922866821;0.125043954849;0.0453872966766;0.0268924999237;0.0214842033386;0.169985752106;0.0684003067017;0.13460313797;NA;0.0210640621185;0.147457723618;0.0725726985931;0.0322249889374;0.0358911037445;0.0108731190364;0.177348117828;0.0652447509766;0.0638155937195;0.11907582283;NA;0.032922706604;0.30757273674;0.0217210292816;0.136538963318;0.185610656738;NA
"X200.19.159.34";0.265066709518;0.251638210737;NA;0.260915184021;0.278466386795;0.260120491187;0.244364204407;0.161530456543;0.401647624969;0.445022687912;0.289629669189;0.25191783905;0.190992565155;0.276250247955;0.363070726395;0.010964307785;NA;0.0183213710785;0.252812776566;0.248173961639;0.27966047287;0.236323986053;0.159382829666;0.349116725922;0.239496900485;0.199733762741;0.268485918045;0.279778318405;0.267693338394;0.403785305023;0.359448480606;0;0.154652261734;0.170564146042;0.360988693237;0.278093976974;0.27803232193;0.189709920883;0.31039182663;0.279872226715;0.158890752792;0.171972112656;NA;0.257210197449;NA;0.205483732224;0.200502204895;0.192887077332;0.27908782959;0.269196958542;0.324699649811;0.264516811371;0.174071722031;0.273881320953;NA;NA;0.177324991226;0.160267047882;0.270494031906;0.258939771652;0.262355903784;0.44554142952;0.26626616478;0.270603532791;0.28067070961;NA;0.351329545975;0.287343530655;0.268517112732;0.158318910599;0.270444688797;0.161443490982;0.253915023804;0.16398065567;0.280342493057;0.340233097076;0.227525596619;0.166670227051;0.270286436081;0.218458118439;0.159676742554;0.178181638718;0.315216016769;0.2408152771;0.279825124741;NA;NA;0.335271644592;0.261537256241;0.197465496063;0.197235078812;0.174041719437;0.35099404335;0.254012137651;0.234142255783;0.236447916031;NA;0.166080083847;0.476411895752;0.171709403992;0.266048488617;0.360769643784;NA
"X195.116.53.12";0.0322996044159;0.086136264801;0.0650441360474;0.0858723449707;0.0468835163116;0.184357585907;0;0.124119500319;0.387403011322;0.661966860294;0.0734644126892;0.0368088340759;0.154882698059;0.0330637741089;0.300281474988;0.251305599213;NA;0.257565040588;0.0431043815613;0.0813091373444;0.00347899436951;0.0303634357452;0.114113826752;0.329185276031;0.165150146484;0.286630907059;0.957098760996;0.00340572357178;0.0462980079651;0.372611455917;0.311784419146;0;0.122186536789;3.52795723506;0.332483434677;0.19048043251;0.029383392334;0.153473119736;0.0735232543945;0.0249461555481;0.123290205002;0.13232632637;0.25734164238;NA;NA;0.168570356369;0.269307222366;0.180711584091;0.0334434700012;0.0473400306702;0.288090820312;0.0385125827789;0.129608316422;0.0365041351318;NA;NA;0.143148813248;0.118686914444;0.0484390544891;0.0440015029907;0.0635154628754;0.292109594345;0.0503435993195;0.0491007423401;0.0145106124878;NA;0.318318646887;0.207029018402;0.0399026298523;0.116387710571;0.0483138656616;0.124059505463;0.0420596790314;0.114970312119;0.00403303146362;0.566188564301;0.192627058029;0.129287910461;0.0413021373749;0.143774280548;0.120850334167;0.145733232498;0.0827531417211;0.187537231445;0.0248216438293;NA;0.121883125305;0.0445976066589;0.187038040161;0.149078540802;0.155551452637;0.171704378128;0.292226209641;0.192113466263;0.196825809479;0.0303929901123;NA;0.110037317276;0.699684778849;0.127251653671;0.057186460495;0.315215320587;NA
"X198.248.245.102";0.265786762238;0.302829761505;0.28611538887;0.335177087784;0.278679714203;0.196161813736;0.195462636948;0.180197372437;0.37974732399;0.40414978981;0.306051673889;0.28315993309;0.148359594345;0.277004117966;0.314357805252;0.321590147018;NA;0.317486333847;0.274502744675;0.308557300568;NA;0.257866411209;0.169020776749;0.325294694901;0.166119394302;0.359148111343;0.659106302261;0.280598258972;0.268508605957;0.324008083344;0.310746803284;0;0.17612370491;0.186600618362;0.303531780243;0.182381038666;0.279011354446;0.151580495834;0.313391151428;0.280756187439;0.182135457993;0.154856023788;0.317867603302;0.281764183044;NA;0.232946214676;0.359600696564;0.2016026179;0.279834899902;0.287883462906;0.284086961746;0.265228881836;0.153145608902;0.282963542938;NA;NA;0.182582578659;0.173934001923;0.271149559021;0.27999464035;0.278316431046;0.324956045151;0.28264380455;0.275204553604;0.281268863678;NA;0.303635120392;0.192047986984;0.269272298813;0.181567716599;0.271168146133;0.167284641266;0.27511674881;0.190730905533;0.281151332855;0.32169336319;0.19964422226;NA;0.276078863144;0.185239305496;0.17283121109;0.166754283905;0.315903739929;0.184933042526;0.280598344803;NA;0.167024583817;0.35836063385;0.198016824722;0.157061004639;0.159522981644;0.156944742203;0.302837343216;0.190357913971;0.188807706833;0.261698188782;NA;0.178742008209;0.437469625473;0.182290048599;0.282829122543;0.312056531906;NA
"X128.252.19.19";0.167367515564;0.174321947098;0.315344705582;0.174709730148;NA;0.107329311371;0.101345462799;0.0733759498596;0.316907787323;0.329638366699;0.192658004761;0.228187141418;0.104120597839;0.211095600128;0.254193897247;0.253026695251;NA;0.212086229324;0.167198514938;0.237270622253;0.214852600098;0.138503055573;0.0499308872223;0.29753991127;0.0969992828369;0.23129240036;0.0668982028961;0.210032367706;0.207015285492;0.248754138947;0.220522270203;0;0.05528881073;0.0731246376038;0.241702213287;0.136259832382;0.175751533508;0.073209438324;0.197727117538;0.162577400208;NA;0.133214569092;0.208797779083;0.160495510101;NA;NA;0.231284580231;0.0585637664795;0.189077049494;0.193549265464;0.218884897232;0.150629634857;0.0434393882751;0.165441474915;NA;NA;0.059215259552;0.0602523040771;0.162213039398;0.167072439194;0.212164173126;0.226543302536;0.167102546692;0.220190820694;0.176414632797;NA;0.209052944183;0.107360229492;0.171297636032;0.0680955123901;0.162558317184;0.0680623531342;0.157318677902;0.0878997325897;0.188258638382;0.234293460846;0.110037412643;0.0855134010315;0.159147062302;0.0827555274963;0.0579550457001;0.0434826946259;0.200622196198;0.11185965538;0.166377515793;NA;0.0733432483673;0.370044628779;0.223670692444;0.0645436382294;0.0643218612671;0.0581015300751;0.26645406723;0.0911036968231;0.128886795044;0.133616819382;NA;0.0685181713104;0.362708978653;0.0645577907562;0.192756205797;0.322561855316;NA
