;"FromIP";"ToIP";"RTT";"Distance";"CountryFrom";"CountryFromNo";"CountryTo";"CountryToNo";"ConnectionNo"
"5380";"129.105.15.38";"206.12.16.154";0.0558841228485;2842.9256;"UnitedStates";24;"Canada";4;2404
"5381";"129.105.15.38";"129.22.150.78";0.0139455099901;508.2282;"UnitedStates";24;"UnitedStates";24;2424
"5382";"129.105.15.38";"141.24.249.129";0.13050822258;7055.6184;"UnitedStates";24;"Germany";8;2408
"5383";"129.105.15.38";"131.247.2.245";0.0437249565125;1629.4515;"UnitedStates";24;"UnitedStates";24;2424
"5384";"129.105.15.38";"128.220.231.5";0.0262027072906;983.0826;"UnitedStates";24;"UnitedStates";24;2424
"5385";"129.105.15.38";"141.219.252.133";0.0182710170746;572.3556;"UnitedStates";24;"UnitedStates";24;2424
"5386";"129.105.15.38";"144.206.66.58";0.176698226929;7993.0526;"UnitedStates";24;"RussianFederation";17;2417
"5387";"129.105.15.38";"206.117.37.6";0.0602715396881;2810.5431;"UnitedStates";24;"UnitedStates";24;2424
"5388";"129.105.15.38";"148.81.140.193";0.138829784393;7504.5723;"UnitedStates";24;"Poland";16;2416
"5389";"129.105.15.38";"152.14.93.140";NA;1045.9727;"UnitedStates";24;"UnitedStates";24;2424
"5390";"129.105.15.38";"129.21.30.116";0.0271002483368;831.0396;"UnitedStates";24;"UnitedStates";24;2424
"5391";"129.105.15.38";"193.167.187.188";0.144032249451;7118.915;"UnitedStates";24;"Finland";6;2406
"5392";"129.105.15.38";"169.229.50.12";0.0694280147552;2969.1517;"UnitedStates";24;"UnitedStates";24;2424
"5393";"129.105.15.38";"128.42.142.42";0.0303607273102;1539.0772;"UnitedStates";24;"UnitedStates";24;2424
"5394";"129.105.15.38";"128.83.122.162";0.0393090724945;1588.1449;"UnitedStates";24;"UnitedStates";24;2424
"5395";"129.105.15.38";"198.133.224.149";0.00895919799805;181.2418;"UnitedStates";24;"UnitedStates";24;2424
"5396";"129.105.15.38";"202.249.37.69";0.174096927643;10183.8179;"UnitedStates";24;"Japan";12;2412
"5397";"129.105.15.38";"132.239.17.224";0.0618930912018;2786.3269;"UnitedStates";24;"UnitedStates";24;2424
"5398";"129.105.15.38";"128.223.8.111";0.0620813083649;2863.6768;"UnitedStates";24;"UnitedStates";24;2424
"5399";"129.105.15.38";"130.83.244.180";0.118744716644;6974.3468;"UnitedStates";24;"Germany";8;2408
"5400";"129.105.15.38";"213.19.160.194";NA;6646.8442;"UnitedStates";24;"Netherlands";14;2414
"5401";"129.105.15.38";"75.130.96.13";0.0308052539825;1308.2949;"UnitedStates";24;"UnitedStates";24;2424
"5402";"129.105.15.38";"202.112.28.98";0.299543619156;10592.7424;"UnitedStates";24;"China";5;2405
"5403";"129.105.15.38";"129.97.74.14";0.0197678947449;604.8865;"UnitedStates";24;"Canada";4;2404
"5404";"129.105.15.38";"155.185.55.185";0.140840959549;7449.9694;"UnitedStates";24;"Italy";11;2411
"5405";"129.105.15.38";"130.216.1.22";0.18405960083;13211.5015;"UnitedStates";24;"NewZealand";15;2415
"5406";"129.105.15.38";"137.165.1.114";NA;1188.1443;"UnitedStates";24;"UnitedStates";24;2424
"5407";"130.237.50.125";"129.13.214.230";0.028923997879;1307.9439;"Sweden";20;"Germany";8;2008
"5408";"130.237.50.125";"213.73.40.105";0.0751393604279;2280.7126;"Sweden";20;"Spain";19;2019
"5409";"130.237.50.125";"194.167.254.19";0.0450948238373;1717.159;"Sweden";20;"France";7;2007
"5410";"130.237.50.125";"193.55.112.40";0.0529615592957;1544.6674;"Sweden";20;"France";7;2007
"5411";"130.237.50.125";"157.181.175.249";0.0418799304962;1319.0186;"Sweden";20;"Hungary";10;2010
"5412";"130.237.50.125";"128.114.63.63";0.189807758331;8702.2588;"Sweden";20;"UnitedStates";24;2024
"5413";"130.237.50.125";"192.6.26.32";0.189142999649;8665.3475;"Sweden";20;"UnitedStates";24;2024
"5414";"130.237.50.125";"198.7.242.42";0.121161460876;6117.837;"Sweden";20;"UnitedStates";24;2024
"5415";"130.237.50.125";"203.30.39.242";0.325849395532;9656.8906;"Sweden";20;"Singapore";18;2018
"5416";"130.237.50.125";"219.243.208.62";0.195336227417;6713.3241;"Sweden";20;"China";5;2005
"5417";"130.237.50.125";"151.97.9.224";0.0692143154144;2439.6515;"Sweden";20;"Italy";11;2011
"5418";"130.237.50.125";"132.227.62.19";0.0439614486694;1544.6674;"Sweden";20;"France";7;2007
"5419";"130.237.50.125";"129.15.78.31";0.149617605209;7964.4174;"Sweden";20;"UnitedStates";24;2024
"5420";"130.237.50.125";"134.76.81.91";0.0400414085388;1006.708;"Sweden";20;"Germany";8;2008
"5421";"130.237.50.125";"202.244.160.251";0.308041906357;8035.1483;"Sweden";20;"Japan";12;2012
"5422";"130.237.50.125";"143.107.111.235";0.275893478394;10936.2195;"Sweden";20;"Brazil";3;2003
"5423";"130.237.50.125";"122.1.115.91";NA;8078.2042;"Sweden";20;"Japan";12;2012
"5424";"130.237.50.125";"200.159.255.80";0.273613033295;10037.4157;"Sweden";20;"Brazil";3;2003
"5425";"130.237.50.125";"192.43.193.71";0.0374309635162;1477.789;"Sweden";20;"Switzerland";21;2021
"5426";"130.237.50.125";"147.83.30.164";0.0718214988708;2280.7126;"Sweden";20;"Spain";19;2019
"5427";"130.237.50.125";"194.29.150.131";0.032375125885;809.6309;"Sweden";20;"Poland";16;2016
"5428";"130.237.50.125";"130.83.244.163";0.0381747150421;1212.7273;"Sweden";20;"Germany";8;2008
"5429";"130.237.50.125";"199.26.254.68";0.112615852356;6663.7847;"Sweden";20;"UnitedStates";24;2024
"5430";"130.237.50.125";"140.114.79.231";0.317086877823;8358.8279;"Sweden";20;"Taiwan";22;2022
"5431";"130.237.50.125";"155.98.35.7";0.169095830917;7976.567;"Sweden";20;"UnitedStates";24;2024
"5432";"130.237.50.125";"157.92.44.102";0.309076366425;12199.3204;"Sweden";20;"Argentina";1;2001
"5433";"130.237.50.125";"140.192.249.203";1.00043416977;6886.6677;"Sweden";20;"UnitedStates";24;2024
"5434";"130.237.50.125";"194.29.150.139";0.0324890041351;809.6309;"Sweden";20;"Poland";16;2016
"5435";"130.237.50.125";"131.246.112.69";0.0315021800995;1283.6497;"Sweden";20;"Germany";8;2008
"5436";"130.237.50.125";"140.112.107.82";0.327708702087;8365.1483;"Sweden";20;"Taiwan";22;2022
"5437";"130.237.50.125";"203.178.133.11";0.305002593994;8078.2042;"Sweden";20;"Japan";12;2012
"5438";"130.237.50.125";"155.223.52.3";0;2927.4209;"Sweden";20;"Turkey";23;2023
"5439";"130.237.50.125";"216.165.109.81";0.108846282959;6323.32;"Sweden";20;"UnitedStates";24;2024
"5440";"130.237.50.125";"155.225.2.72";2.06655604641;7340.9546;"Sweden";20;"UnitedStates";24;2024
"5441";"130.237.50.125";"133.11.240.56";0.297720108032;8078.2042;"Sweden";20;"Japan";12;2012
"5442";"130.237.50.125";"128.208.1.234";0.185327005386;7593.0235;"Sweden";20;"UnitedStates";24;2024
"5443";"130.237.50.125";"141.20.103.210";0.0421587848663;811.873;"Sweden";20;"Germany";8;2008
"5444";"130.237.50.125";"129.107.35.131";0.152798585892;8195.1855;"Sweden";20;"UnitedStates";24;2024
"5445";"130.237.50.125";"150.140.140.93";0.0767104721069;2362.2381;"Sweden";20;"Greece";9;2009
"5446";"130.237.50.125";"148.81.140.194";0.0326353740692;809.6309;"Sweden";20;"Poland";16;2016
"5447";"130.237.50.125";"128.112.139.27";0.110041446686;6389.2807;"Sweden";20;"UnitedStates";24;2024
"5448";"130.237.50.125";"72.36.112.78";0.136820735931;7077.9423;"Sweden";20;"UnitedStates";24;2024
"5449";"130.237.50.125";"200.19.159.34";0.273785982132;10037.4157;"Sweden";20;"Brazil";3;2003
"5450";"130.237.50.125";"195.116.53.12";0.0363734722137;809.6309;"Sweden";20;"Poland";16;2016
"5451";"130.237.50.125";"198.248.245.102";NA;7495.7733;"Sweden";20;"UnitedStates";24;2024
"5452";"130.237.50.125";"128.252.19.19";0.214969959259;7311.1882;"Sweden";20;"UnitedStates";24;2024
"5453";"130.237.50.125";"157.92.44.101";0.306944723129;12199.3204;"Sweden";20;"Argentina";1;2001
"5454";"130.237.50.125";"204.123.28.55";0.184010391235;8665.3475;"Sweden";20;"UnitedStates";24;2024
"5455";"130.237.50.125";"141.22.213.37";0.0430195331573;811.1391;"Sweden";20;"Germany";8;2008
"5456";"130.237.50.125";"131.114.53.187";0.0488633155823;1766.5623;"Sweden";20;"Italy";11;2011
"5457";"130.237.50.125";"198.248.244.101";0.289635400772;7495.7733;"Sweden";20;"UnitedStates";24;2024
"5458";"130.237.50.125";"132.187.230.24";0.0283873844147;1089.5031;"Sweden";20;"Germany";8;2008
"5459";"130.237.50.125";"129.105.15.38";0.13323925972;6872.5778;"Sweden";20;"UnitedStates";24;2024
"5460";"130.237.50.125";"198.248.246.19";NA;7495.7733;"Sweden";20;"UnitedStates";24;2024
"5461";"130.237.50.125";"128.119.41.211";NA;6101.6824;"Sweden";20;"UnitedStates";24;2024
"5462";"130.237.50.125";"128.227.56.81";0.136933813095;7769.3444;"Sweden";20;"UnitedStates";24;2024
"5463";"130.237.50.125";"129.10.120.194";0.111685800552;6032.9131;"Sweden";20;"UnitedStates";24;2024
"5464";"130.237.50.125";"129.187.143.130";0.0343870449066;1302.1444;"Sweden";20;"Germany";8;2008
"5465";"130.237.50.125";"130.104.72.201";0.034787311554;1263.2892;"Sweden";20;"Belgium";2;2002
"5466";"130.237.50.125";"145.99.179.146";0.0787493249644;1146.5922;"Sweden";20;"Netherlands";14;2014
"5467";"130.237.50.125";"133.9.81.165";0.276797637939;8078.2042;"Sweden";20;"Japan";12;2012
"5468";"130.237.50.125";"160.78.253.31";0.0457002067566;1699.1444;"Sweden";20;"Italy";11;2011
"5469";"130.237.50.125";"139.19.142.3";0.0343305397034;1089.5031;"Sweden";20;"Germany";8;2008
"5470";"130.237.50.125";"156.17.10.52";0.0332659626007;918.7699;"Sweden";20;"Poland";16;2016
"5471";"130.237.50.125";"193.174.155.36";NA;811.873;"Sweden";20;"Germany";8;2008
"5472";"130.237.50.125";"203.178.133.2";0.29618888855;8078.2042;"Sweden";20;"Japan";12;2012
"5473";"130.237.50.125";"134.121.64.7";0.194365262985;7548.1553;"Sweden";20;"UnitedStates";24;2024
"5474";"130.237.50.125";"141.24.33.192";0.0324919509888;1064.2049;"Sweden";20;"Germany";8;2008
"5475";"130.237.50.125";"128.4.36.47";0.109638195771;6509.5021;"Sweden";20;"UnitedStates";24;2024
"5476";"130.237.50.125";"129.187.143.80";0.0344556617737;1302.1444;"Sweden";20;"Germany";8;2008
"5477";"130.237.50.125";"128.151.65.101";0.132558002472;6294.0779;"Sweden";20;"UnitedStates";24;2024
"5478";"130.237.50.125";"192.33.90.66";0.0387094783783;1470.7563;"Sweden";20;"Switzerland";21;2021
"5479";"130.237.50.125";"158.130.6.254";0.125248756409;6453.7614;"Sweden";20;"UnitedStates";24;2024
"5480";"130.237.50.125";"194.29.178.13";0.0331360244751;809.6309;"Sweden";20;"Poland";16;2016
"5481";"130.237.50.125";"134.75.238.112";0.30523443222;7518.6917;"Sweden";20;"KoreaRepublicOf";13;2013
"5482";"130.237.50.125";"206.12.16.154";0.175632476807;7448.1546;"Sweden";20;"Canada";4;2004
"5483";"130.237.50.125";"129.22.150.78";0.120122842789;6635.0889;"Sweden";20;"UnitedStates";24;2024
"5484";"130.237.50.125";"141.24.249.129";0.0337520027161;1064.2049;"Sweden";20;"Germany";8;2008
"5485";"130.237.50.125";"131.247.2.245";0.155623760223;7921.5466;"Sweden";20;"UnitedStates";24;2024
"5486";"130.237.50.125";"128.220.231.5";0.124292821884;6581.7041;"Sweden";20;"UnitedStates";24;2024
"5487";"130.237.50.125";"141.219.252.133";0.169505729675;6448.4015;"Sweden";20;"UnitedStates";24;2024
"5488";"130.237.50.125";"144.206.66.58";0.0792024326324;1229.6442;"Sweden";20;"RussianFederation";17;2017
"5489";"130.237.50.125";"206.117.37.6";0.191338739395;8892.2357;"Sweden";20;"UnitedStates";24;2024
"5490";"130.237.50.125";"148.81.140.193";0.0325985908508;809.6309;"Sweden";20;"Poland";16;2016
"5491";"130.237.50.125";"152.14.93.140";NA;7015.4241;"Sweden";20;"UnitedStates";24;2024
"5492";"130.237.50.125";"129.21.30.116";0.131763591766;6299.0705;"Sweden";20;"UnitedStates";24;2024
"5493";"130.237.50.125";"193.167.187.188";0.0132714080811;397.0367;"Sweden";20;"Finland";6;2006
"5494";"130.237.50.125";"169.229.50.12";0.191169195175;8622.4976;"Sweden";20;"UnitedStates";24;2024
"5495";"130.237.50.125";"128.42.142.42";0.155779132843;8407.202;"Sweden";20;"UnitedStates";24;2024
"5496";"130.237.50.125";"128.83.122.162";0.15385433197;8457.5388;"Sweden";20;"UnitedStates";24;2024
"5497";"130.237.50.125";"198.133.224.149";0.136968326569;6856.9493;"Sweden";20;"UnitedStates";24;2024
"5498";"130.237.50.125";"202.249.37.69";0.296169271469;8078.2042;"Sweden";20;"Japan";12;2012
"5499";"130.237.50.125";"132.239.17.224";0.184089746475;8977.1667;"Sweden";20;"UnitedStates";24;2024
"5500";"130.237.50.125";"128.223.8.111";0.191777858734;7991.4569;"Sweden";20;"UnitedStates";24;2024
"5501";"130.237.50.125";"130.83.244.180";0.0381558895111;1212.7273;"Sweden";20;"Germany";8;2008
"5502";"130.237.50.125";"213.19.160.194";NA;1077.3042;"Sweden";20;"Netherlands";14;2014
"5503";"130.237.50.125";"75.130.96.13";0.117696313858;6076.892;"Sweden";20;"UnitedStates";24;2024
"5504";"130.237.50.125";"202.112.28.98";0.223824720383;6713.3241;"Sweden";20;"China";5;2005
"5505";"130.237.50.125";"129.97.74.14";0.125065765381;6407.0902;"Sweden";20;"Canada";4;2004
"5506";"130.237.50.125";"155.185.55.185";0.0457952022552;1701.9693;"Sweden";20;"Italy";11;2011
"5507";"130.237.50.125";"130.216.1.22";0.30571146965;17029.9145;"Sweden";20;"NewZealand";15;2015
"5508";"130.237.50.125";"137.165.1.114";NA;6117.5997;"Sweden";20;"UnitedStates";24;2024
"5509";"198.248.246.19";"129.13.214.230";0.25948870182;7699.756;"UnitedStates";24;"Germany";8;2408
"5510";"198.248.246.19";"213.73.40.105";0.296708631516;7796.4779;"UnitedStates";24;"Spain";19;2419
"5511";"198.248.246.19";"194.167.254.19";0.284334659576;7783.6272;"UnitedStates";24;"France";7;2407
"5512";"198.248.246.19";"193.55.112.40";0.28566570282;7342.9274;"UnitedStates";24;"France";7;2407
"5513";"198.248.246.19";"157.181.175.249";0.272371730804;8416.9702;"UnitedStates";24;"Hungary";10;2410
"5514";"198.248.246.19";"128.114.63.63";0.189829864502;2357.4087;"UnitedStates";24;"UnitedStates";24;2424
"5515";"198.248.246.19";"192.6.26.32";0.189308052063;2358.0567;"UnitedStates";24;"UnitedStates";24;2424
"5516";"198.248.246.19";"198.7.242.42";0.173872318268;2028.9726;"UnitedStates";24;"UnitedStates";24;2424
"5517";"198.248.246.19";"203.30.39.242";0.373320474625;15142.8662;"UnitedStates";24;"Singapore";18;2418
"5518";"198.248.246.19";"219.243.208.62";0.397726316452;10677.23;"UnitedStates";24;"China";5;2405
"5519";"198.248.246.19";"151.97.9.224";0.29976225853;8932.0407;"UnitedStates";24;"Italy";11;2411
"5520";"198.248.246.19";"132.227.62.19";0.276795797348;7342.9274;"UnitedStates";24;"France";7;2407
"5521";"198.248.246.19";"129.15.78.31";0.142575101852;470.3011;"UnitedStates";24;"UnitedStates";24;2424
"5522";"198.248.246.19";"134.76.81.91";0.270747861862;7622.3208;"UnitedStates";24;"Germany";8;2408
"5523";"198.248.246.19";"202.244.160.251";0.307976989746;10415.9237;"UnitedStates";24;"Japan";12;2412
"5524";"198.248.246.19";"143.107.111.235";0.315044174194;8607.1383;"UnitedStates";24;"Brazil";3;2403
"5525";"198.248.246.19";"122.1.115.91";NA;10057.7664;"UnitedStates";24;"Japan";12;2412
"5526";"198.248.246.19";"200.159.255.80";0.311192111969;6863.3242;"UnitedStates";24;"Brazil";3;2403
"5527";"198.248.246.19";"192.43.193.71";0.268055152893;7747.0589;"UnitedStates";24;"Switzerland";21;2421
"5528";"198.248.246.19";"147.83.30.164";0.303400793076;7796.4779;"UnitedStates";24;"Spain";19;2419
"5529";"198.248.246.19";"194.29.150.131";0.274124755859;8155.395;"UnitedStates";24;"Poland";16;2416
"5530";"198.248.246.19";"130.83.244.163";0.255279426575;7658.4282;"UnitedStates";24;"Germany";8;2408
"5531";"198.248.246.19";"199.26.254.68";0.162777376175;1545.1017;"UnitedStates";24;"UnitedStates";24;2424
"5532";"198.248.246.19";"140.114.79.231";0.319194822311;11994.6284;"UnitedStates";24;"Taiwan";22;2422
"5533";"198.248.246.19";"155.98.35.7";0.159818429947;1422.3951;"UnitedStates";24;"UnitedStates";24;2424
"5534";"198.248.246.19";"157.92.44.102";0.352612304687;7957.8629;"UnitedStates";24;"Argentina";1;2401
"5535";"198.248.246.19";"140.192.249.203";NA;715.3126;"UnitedStates";24;"UnitedStates";24;2424
"5536";"198.248.246.19";"194.29.150.139";0.274297187726;8155.395;"UnitedStates";24;"Poland";16;2416
"5537";"198.248.246.19";"131.246.112.69";0.262176532745;7633.2576;"UnitedStates";24;"Germany";8;2408
"5538";"198.248.246.19";"140.112.107.82";0.317958116531;11944.7355;"UnitedStates";24;"Taiwan";22;2422
"5539";"198.248.246.19";"203.178.133.11";0.305004301071;10057.7664;"UnitedStates";24;"Japan";12;2412
"5540";"198.248.246.19";"155.223.52.3";0;10413.003;"UnitedStates";24;"Turkey";23;2423
"5541";"198.248.246.19";"216.165.109.81";0.169446811676;1817.8903;"UnitedStates";24;"UnitedStates";24;2424
"5542";"198.248.246.19";"155.225.2.72";0.180352993011;1542.7724;"UnitedStates";24;"UnitedStates";24;2424
"5543";"198.248.246.19";"133.11.240.56";0.296983919144;10057.7664;"UnitedStates";24;"Japan";12;2412
"5544";"198.248.246.19";"128.208.1.234";0.176133811474;2378.7596;"UnitedStates";24;"UnitedStates";24;2424
"5545";"198.248.246.19";"141.20.103.210";0.27254948616;7745.0429;"UnitedStates";24;"Germany";8;2408
"5546";"198.248.246.19";"129.107.35.131";0.145327320099;722.5078;"UnitedStates";24;"UnitedStates";24;2424
"5547";"198.248.246.19";"150.140.140.93";0.30701125145;9293.3398;"UnitedStates";24;"Greece";9;2409
"5548";"198.248.246.19";"148.81.140.194";0.274287776947;8155.395;"UnitedStates";24;"Poland";16;2416
"5549";"198.248.246.19";"128.112.139.27";0.175890378952;1762.1057;"UnitedStates";24;"UnitedStates";24;2424
"5550";"198.248.246.19";"72.36.112.78";0.148664693832;611.8571;"UnitedStates";24;"UnitedStates";24;2424
"5551";"198.248.246.19";"200.19.159.34";0.311572713852;6863.3242;"UnitedStates";24;"Brazil";3;2403
"5552";"198.248.246.19";"195.116.53.12";0.274976844788;8155.395;"UnitedStates";24;"Poland";16;2416
"5553";"198.248.246.19";"198.248.245.102";NA;0;"UnitedStates";24;"UnitedStates";24;2424
"5554";"198.248.246.19";"128.252.19.19";0.203951826096;425.5248;"UnitedStates";24;"UnitedStates";24;2424
"5555";"198.248.246.19";"157.92.44.101";0.374382991791;7957.8629;"UnitedStates";24;"Argentina";1;2401
"5556";"198.248.246.19";"204.123.28.55";0.195128507614;2358.0567;"UnitedStates";24;"UnitedStates";24;2424
"5557";"198.248.246.19";"141.22.213.37";0.273470563889;7494.0514;"UnitedStates";24;"Germany";8;2408
"5558";"198.248.246.19";"131.114.53.187";0.27946639061;8058.0219;"UnitedStates";24;"Italy";11;2411
"5559";"198.248.246.19";"198.248.244.101";0.278340997696;0;"UnitedStates";24;"UnitedStates";24;2424
"5560";"198.248.246.19";"132.187.230.24";0.258929319382;7604.7516;"UnitedStates";24;"Germany";8;2408
"5561";"198.248.246.19";"129.105.15.38";0.146923370361;719.3625;"UnitedStates";24;"UnitedStates";24;2424
"5562";"198.248.246.19";"130.237.50.125";0.276521482468;7495.7733;"UnitedStates";24;"Sweden";20;2420
"5563";"198.248.246.19";"128.119.41.211";NA;1943.674;"UnitedStates";24;"UnitedStates";24;2424
"5564";"198.248.246.19";"128.227.56.81";0.176380996704;1575.321;"UnitedStates";24;"UnitedStates";24;2424
"5565";"198.248.246.19";"129.10.120.194";0.167802174886;2061.6598;"UnitedStates";24;"UnitedStates";24;2424
"5566";"198.248.246.19";"129.187.143.130";0.264902164539;7941.7969;"UnitedStates";24;"Germany";8;2408
"5567";"198.248.246.19";"130.104.72.201";0.274158630371;7363.6993;"UnitedStates";24;"Belgium";2;2402
"5568";"198.248.246.19";"145.99.179.146";0.276100645065;7276.0886;"UnitedStates";24;"Netherlands";14;2414
"5569";"198.248.246.19";"133.9.81.165";0.318656129837;10057.7664;"UnitedStates";24;"Japan";12;2412
"5570";"198.248.246.19";"160.78.253.31";0.276338405609;8101.1556;"UnitedStates";24;"Italy";11;2411
"5571";"198.248.246.19";"139.19.142.3";0.265692796707;7604.7516;"UnitedStates";24;"Germany";8;2408
"5572";"198.248.246.19";"156.17.10.52";0.275065231323;8038.1935;"UnitedStates";24;"Poland";16;2416
"5573";"198.248.246.19";"193.174.155.36";NA;7745.0429;"UnitedStates";24;"Germany";8;2408
"5574";"198.248.246.19";"203.178.133.2";0.295874404907;10057.7664;"UnitedStates";24;"Japan";12;2412
"5575";"198.248.246.19";"134.121.64.7";0.186552782059;2014.5169;"UnitedStates";24;"UnitedStates";24;2424
"5576";"198.248.246.19";"141.24.33.192";0.263031244278;7733.0599;"UnitedStates";24;"Germany";8;2408
"5577";"198.248.246.19";"128.4.36.47";0.175333862305;1687.04;"UnitedStates";24;"UnitedStates";24;2424
"5578";"198.248.246.19";"129.187.143.80";NA;7941.7969;"UnitedStates";24;"Germany";8;2408
"5579";"198.248.246.19";"128.151.65.101";0.161042318344;1542.0049;"UnitedStates";24;"UnitedStates";24;2424
"5580";"198.248.246.19";"192.33.90.66";0.268916215897;7817.8135;"UnitedStates";24;"Switzerland";21;2421
"5581";"198.248.246.19";"158.130.6.254";0.174877405167;1718.4139;"UnitedStates";24;"UnitedStates";24;2424
"5582";"198.248.246.19";"194.29.178.13";0.274774503708;8155.395;"UnitedStates";24;"Poland";16;2416
"5583";"198.248.246.19";"134.75.238.112";0.318108663559;10508.8022;"UnitedStates";24;"KoreaRepublicOf";13;2413
"5584";"198.248.246.19";"206.12.16.154";0.194979362488;2483.7828;"UnitedStates";24;"Canada";4;2404
"5585";"198.248.246.19";"129.22.150.78";0.169936285019;1186.2192;"UnitedStates";24;"UnitedStates";24;2424
"5586";"198.248.246.19";"141.24.249.129";0.27224275044;7733.0599;"UnitedStates";24;"Germany";8;2408
"5587";"198.248.246.19";"131.247.2.245";0.178804740906;1700.1091;"UnitedStates";24;"UnitedStates";24;2424
"5588";"198.248.246.19";"128.220.231.5";0.16645450592;1603.4389;"UnitedStates";24;"UnitedStates";24;2424
"5589";"198.248.246.19";"141.219.252.133";0.160347576141;1048.1789;"UnitedStates";24;"UnitedStates";24;2424
"5590";"198.248.246.19";"144.206.66.58";0.309686117172;8581.0016;"UnitedStates";24;"RussianFederation";17;2417
"5591";"198.248.246.19";"206.117.37.6";0.177764234543;2132.2512;"UnitedStates";24;"UnitedStates";24;2424
"5592";"198.248.246.19";"148.81.140.193";0.274359455109;8155.395;"UnitedStates";24;"Poland";16;2416
"5593";"198.248.246.19";"152.14.93.140";NA;1500.9881;"UnitedStates";24;"UnitedStates";24;2424
"5594";"198.248.246.19";"129.21.30.116";0.160755805969;1538.7929;"UnitedStates";24;"UnitedStates";24;2424
"5595";"198.248.246.19";"193.167.187.188";0.323201885223;7721.4204;"UnitedStates";24;"Finland";6;2406
"5596";"198.248.246.19";"169.229.50.12";0.191210956573;2355.3368;"UnitedStates";24;"UnitedStates";24;2424
"5597";"198.248.246.19";"128.42.142.42";0.159442939758;1037.8655;"UnitedStates";24;"UnitedStates";24;2424
"5598";"198.248.246.19";"128.83.122.162";0.155105981827;1000.3069;"UnitedStates";24;"UnitedStates";24;2424
"5599";"198.248.246.19";"198.133.224.149";0.150716457367;662.1304;"UnitedStates";24;"UnitedStates";24;2424
"5600";"198.248.246.19";"202.249.37.69";0.295987462997;10057.7664;"UnitedStates";24;"Japan";12;2412
"5601";"198.248.246.19";"132.239.17.224";0.184160051346;2093.4711;"UnitedStates";24;"UnitedStates";24;2424
"5602";"198.248.246.19";"128.223.8.111";0.182219358591;2373.7175;"UnitedStates";24;"UnitedStates";24;2424
"5603";"198.248.246.19";"130.83.244.180";0.251330852509;7658.4282;"UnitedStates";24;"Germany";8;2408
"5604";"198.248.246.19";"213.19.160.194";NA;7325.6135;"UnitedStates";24;"Netherlands";14;2414
"5605";"198.248.246.19";"75.130.96.13";0.172709741592;2001.9907;"UnitedStates";24;"UnitedStates";24;2424
"5606";"198.248.246.19";"202.112.28.98";0.421096792221;10677.23;"UnitedStates";24;"China";5;2405
"5607";"198.248.246.19";"129.97.74.14";0.176150999069;1321.0925;"UnitedStates";24;"Canada";4;2404
"5608";"198.248.246.19";"155.185.55.185";0.276260509491;8146.4678;"UnitedStates";24;"Italy";11;2411
"5609";"198.248.246.19";"130.216.1.22";0.305800504684;12492.1392;"UnitedStates";24;"NewZealand";15;2415
"5610";"198.248.246.19";"137.165.1.114";NA;1886.865;"UnitedStates";24;"UnitedStates";24;2424
"5611";"128.119.41.211";"129.13.214.230";0.106891012192;6029.4071;"UnitedStates";24;"Germany";8;2408
"5612";"128.119.41.211";"213.73.40.105";0.141979808807;5978.7299;"UnitedStates";24;"Spain";19;2419
"5613";"128.119.41.211";"194.167.254.19";0.118497057395;6045.6455;"UnitedStates";24;"France";7;2407
"5614";"128.119.41.211";"193.55.112.40";0.124893798828;5632.4448;"UnitedStates";24;"France";7;2407
"5615";"128.119.41.211";"157.181.175.249";0.119644403458;6802.4637;"UnitedStates";24;"Hungary";10;2410
"5616";"128.119.41.211";"128.114.63.63";0.0940382766724;4224.6923;"UnitedStates";24;"UnitedStates";24;2424
"5617";"128.119.41.211";"192.6.26.32";0.0924381542206;4217.2617;"UnitedStates";24;"UnitedStates";24;2424
"5618";"128.119.41.211";"198.7.242.42";0.0149967002869;126.7292;"UnitedStates";24;"UnitedStates";24;2424
"5619";"128.119.41.211";"203.30.39.242";0.255161743164;15159.4843;"UnitedStates";24;"Singapore";18;2418
"5620";"128.119.41.211";"219.243.208.62";0.300904169083;10828.0988;"UnitedStates";24;"China";5;2405
"5621";"128.119.41.211";"151.97.9.224";0.147066106796;7149.9701;"UnitedStates";24;"Italy";11;2411
"5622";"128.119.41.211";"132.227.62.19";0.115655994415;5632.4448;"UnitedStates";24;"France";7;2407
"5623";"128.119.41.211";"129.15.78.31";0.0512793445587;2294.8157;"UnitedStates";24;"UnitedStates";24;2424
"5624";"128.119.41.211";"134.76.81.91";0.118633832932;6007.4358;"UnitedStates";24;"Germany";8;2408
"5625";"128.119.41.211";"202.244.160.251";0.211573829651;11058.1474;"UnitedStates";24;"Japan";12;2412
"5626";"128.119.41.211";"143.107.111.235";0.179909143448;7808.3508;"UnitedStates";24;"Brazil";3;2403
"5627";"128.119.41.211";"122.1.115.91";NA;10774.2856;"UnitedStates";24;"Japan";12;2412
"5628";"128.119.41.211";"200.159.255.80";0.16273443222;6101.2718;"UnitedStates";24;"Brazil";3;2403
"5629";"128.119.41.211";"192.43.193.71";0.115449638367;6047.7819;"UnitedStates";24;"Switzerland";21;2421
"5630";"128.119.41.211";"147.83.30.164";0.149350223541;5978.7299;"UnitedStates";24;"Spain";19;2419
"5631";"128.119.41.211";"194.29.150.131";0.121516132355;6639.3587;"UnitedStates";24;"Poland";16;2416
