;"X194.29.178.13";"X130.104.72.201";"X130.83.244.175";"X213.19.160.194";"X170.140.119.69";"X141.219.252.133";"X137.165.1.114";"X131.246.112.36";"X195.116.53.12";"X194.167.254.18";"X198.248.245.102";"X147.83.30.167";"X194.29.150.131";"X141.20.103.210";"X129.13.214.100";"X128.208.1.161";"X193.196.39.10";"X132.227.62.20";"X132.187.230.24";"X133.11.240.56";"X193.55.112.40";"X128.223.8.113";"X169.226.40.2";"X141.22.213.37";"X198.248.246.146";"X192.43.193.71";"X155.223.52.1";"X129.93.229.139";"X206.117.37.6";"X134.76.81.91";"X202.249.37.67";"X198.248.244.101";"X128.112.139.18";"X157.181.175.249";"X131.114.53.187";"X200.19.159.34";"X130.149.49.136";"X128.220.231.5";"X149.169.227.131";"X193.167.187.186";"X129.15.78.31";"X198.133.224.149";"X149.43.80.20";"X138.238.250.155";"X128.83.122.162";"X165.230.49.115";"X203.30.39.242";"X132.239.17.225";"X141.20.103.211";"X129.242.19.196";"X193.167.187.187";"X204.123.28.55";"X202.112.28.100";"X143.225.229.238";"X132.227.62.19";"X128.208.4.198";"X129.10.120.193";"X192.33.90.66";"X133.9.81.165";"X147.83.30.164";"X155.98.35.8";"X193.206.22.134";"X140.192.249.203";"X129.22.150.78";"X202.244.160.251";"X134.121.64.7";"X206.12.16.155";"X203.159.255.1";"X142.104.21.241";"X143.107.111.234";"X193.174.155.36";"X148.81.140.193";"X192.138.213.236";"X203.178.133.2";"X169.229.50.3";"X140.112.107.82";"X130.83.244.179";"X128.208.1.221";"X128.151.65.101";"X129.97.74.14";"X129.187.143.40";"X129.82.12.187";"X129.13.214.230";"X160.78.253.32";"X157.92.44.101";"X145.99.179.147";"X192.42.83.250";"X143.215.131.198";"X192.26.179.69";"X88.255.65.220";"X140.114.79.231";"X194.29.150.139";"X129.107.35.131";"X155.225.2.72";"X200.159.255.80";"X129.187.143.140";"X72.36.112.78";"X122.1.115.91";"X143.89.49.74";"X132.187.230.26";"X155.223.52.3";"X130.83.244.176";"X128.114.63.63";"X134.121.64.4";"X128.42.142.42";"X169.235.24.133";"X198.248.241.102";"X210.123.39.102";"X164.73.47.244"
"X129.93.229.139";0.147162075043;0.145779314041;0.136408166885;0.147542455922;0.0368750095367;0.0538827705383;0.205236087243;0.134121255875;0.160948371887;0.150592441559;NA;0.174880867004;0.146512870789;0.145120954514;0.131734247208;0.0483253574371;0.132820711136;0.148074636459;0.134445896149;0.17539814949;0.163976182938;0.0543738651276;0.0373020648956;0.145468597412;0.165348129272;0.140428037643;0;NA;0.0589161777496;0.142881803513;0.168371238708;0.152428331375;0.047633523941;0.144716596603;0.152681903839;0.183891506195;0.14436715126;0.0388433074951;0.0655032157898;0.156184396744;0.0143910217285;0.0228216552734;0.0604811954498;0.0454097366333;0.0256458950043;NA;0.246788406372;0.0560952377319;0.144675159454;0.171235350462;0.185019159317;0.0677869415283;0.298006486893;NA;0.14914437294;0.0485253047943;0.0401069831848;0.141480464935;0.190967493057;0.175236129761;0.0321115970612;0.154796352386;NA;0.0421083450317;0.179957799911;0.0577277469635;0.0736972332001;0.296316337585;0.0752675056458;0.187663030624;NA;0.146506128311;0.0592761898041;0.168471536636;NA;0.200105009079;0.137023153305;0.0483981990814;0.033116312027;0.0482553958893;0.13716340065;0.0228499889374;0.131657495499;0.148406429291;0.218979988098;0.162695841356;NA;0.0374759483337;0.13696182251;0.182892664619;0.201114377975;0.146496973038;0.0176248168945;0.0524806976318;0.183740625381;0.137159090042;0.0208296775818;NA;NA;0.131322126389;0;0.135357255936;0.0623666667938;0.0576343536377;0.023161687851;0.0584116840363;0.0112777233124;0.249167718887;0
"X206.117.37.6";0.19895819664;0.212958068848;0.168959875107;0.164792527755;0.0632327365875;0.0894699859619;0.490891436736;0.174698047638;0.193247594833;0.187495956421;NA;0.235274715424;0.195754489899;0.289618873596;0.172340240479;0.0310649585724;0.178738603592;0.191555080414;0.171802864075;0.237416172028;0.20638127327;0.0276660368993;0.0811839866638;0.27687828064;0.203400259018;0.183154020309;0;0.0535688400269;NA;0.330585279465;0.228667593002;0.199392299652;0.0804416465759;0.185368556976;0.210624666214;0.240214548111;0.186497917175;0.0868994522095;0.0274282550812;0.190410308838;0.0467687892914;0.0632128715515;0.0964592075348;0.0815519809723;0.0456486034393;NA;0.205015125275;0.00591380119324;0.186132526398;0.205823106766;0.338130960464;0.0119946670532;0.371585712433;NA;0.189256744385;0.0342521286011;0.0819199085236;0.186091566086;0.226383199692;0.262611160278;0.0267453575134;0.204396905899;NA;0.066272277832;0.250130996704;0.0507861328125;0.0719835090637;0.26421040535;0.0565121746063;0.250123519897;NA;0.192565755844;0.0951261043549;0.227867994308;NA;0.153174295425;0.163844480515;0.0315657520294;0.0922305965424;0.0923819637299;0.177863044739;0.0341244411469;0.178138179779;0.18915553093;0.258351974487;0.160307121277;NA;0.0675577259064;0.177616252899;0.220487138499;0.14944767952;0.188304986954;0.0391380691528;0.070403842926;0.239905424118;0.178129768372;0.061016330719;NA;0;0.171840319267;0;0.167982664108;0.0148351955414;0.0391858291626;0.0471262836456;0.00798668861389;0.049640378952;0.324764347076;0.315240488052
"X134.76.81.91";0.0351647090912;0.033245639801;0.0224108028412;0.027344993923;0.1390102005;0.137957181931;0.520667438922;0.0211454677582;0.0330896282196;0.0375719738007;NA;0.0620100975037;0.0336112689972;0.0105530548096;0.0188930988312;0.179545917511;0.0198894882202;0.0349799919128;0.0183160114288;0.283597631454;0.0455678367615;0.219530630112;0.108843202591;0.00908389091492;0.296412744522;0.0275789260864;0;0.14282749176;0.183472957611;NA;0.295177555084;0.283654317856;0.113601036072;0.0318866062164;0.0385076904297;0.276196432114;0.0103905487061;0.117994823456;0.195556516647;0.0476389408112;0.149059991837;0.133115025667;0.116504001617;0.115808458328;0.158924303055;NA;0.318075819016;0.186244945526;0.0105268573761;0.0627524662018;0.05152094841;0.176837644577;0.23973118782;NA;0.0362451267242;0.179827775955;0.115309772491;0.0286340236664;0.280500736237;0.062041311264;0.163277359009;0.0409807777405;NA;0.123752269745;0.306649255753;0.193098506927;0.175208330154;0.335847177505;0.176748905182;0.272180156708;NA;0.033843460083;0.105819387436;0.29569357872;NA;0.326914186478;0.022439994812;0.179573106766;0.118294677734;0.134415903091;0.0244227790833;0.15759519577;0.0189017772675;0.0357309246063;0.31069185257;0.0584258933862;NA;0.139619655609;0.00705187797546;0.0767091810703;0.328021450043;0.0336812114716;0.148581771851;0.129798164368;0.275739097595;0.024281873703;0.130853424072;NA;NA;0.0182599449158;0;0.0226035404205;0.19201587677;0.192908840179;0.152211751938;0.188373508453;0.142484312057;0.445525951385;0
"X202.249.37.67";0.299398422241;0.29802901268;0.286546478271;0.329224176407;0.183451709747;0.215813837051;0.434004068375;0.286363296509;0.293235855103;0.303281707764;NA;0.32856007576;0.298691368103;0.296957616806;0.283897647858;0.144545917511;0.285026988983;0.300011053085;0.283243236542;0.00617671012878;0.317759170532;0.142288484573;0.195124530792;0.29771314621;0.32197268486;0.292551136017;0;0.168174438477;0.22774064064;0.295108728409;NA;0.309075489044;0.194881095886;0.296956100464;0.305025663376;0.351024513245;0.296810722351;0.190865535736;0.129971160889;0.304039516449;0.166318235397;0.179357967377;0.206241754385;0.189107980728;0.152877492905;NA;0.102545156479;0.120594005585;0.296814565659;0.318274965286;0.425087051392;0.109942626953;0.134597883224;NA;0.301641340256;0.144622430801;0.196545963287;0.29338727951;0.0035131072998;0.328123579025;0.141341991425;0.307478904724;NA;0.180832176208;0.016606464386;0.153979301453;0.168294277191;0.132667446136;0.170005559921;0.323843421936;NA;0.298848524094;0.211353826523;0.00471340179443;NA;0.0360602474213;0.272037542783;0.14411198616;0.189644088745;0.200046567917;0.289429521561;0.148114538193;0.283974514008;0.300780305862;0.354718046188;0.316353852099;NA;0.184013824463;0.289486618042;0.299349288146;0.0376049900055;0.298397922516;0.164839172363;0.204752235413;0.35074473381;0.28929889679;0.177604341507;NA;NA;0.283344888687;0;0.27239859581;0.126399650574;0.153744344711;0.151645021439;0.122685842514;0.167856340408;0.162938814163;0
"X198.248.244.101";0.287707414627;0.286647796631;0.262034311295;0.288868099451;0.185604028702;0.173006687164;0.311007976532;0.274845342636;0.339488010406;0.290991640091;NA;0.315665454865;0.287280569077;0.285419864655;0.272450313568;0.18915760994;0.273355197906;0.28870926857;0.272000989914;0.316440248489;0.298706655502;NA;0.179497804642;0.286207380295;0.303775320053;0.280981483459;0;0.152428531647;0.20108915329;0.283649482727;0.308892230988;NA;0.188421201706;0.28561794281;0.312259778976;0.324612407684;0.285277862549;0.17915017128;0.206370611191;0.29701593399;0.155547485352;0.163695421219;0.197500839233;0.182530202866;0.172729310989;NA;0.386090564728;0.197039089203;0.28538816452;0.311913309097;0.389317359924;0.208244581223;0.438841190338;NA;0.290116033554;0.189543685913;0.180749788284;0.282161226273;0.331648550034;0.318406906128;0.172802066803;0.301438808441;NA;0.182897548676;0.320808401108;0.198601417542;0.206432914734;0.437009525299;0.216165456772;0.32843290329;NA;0.287294874191;0.185509872437;0.309338169098;NA;0.33052945137;0.270898924934;0.189158115387;0.173804645538;0.18901714325;0.277971506119;0.163594636917;0.272431898117;0.289288768768;0.36640868187;0.315720070492;NA;0.178115406036;0.277708902359;0.322872586872;0.331776351929;0.287231884003;0.158351860046;0.19339682579;0.324308185577;0.277958402634;0.161711587906;NA;NA;0.271979227066;0;0.264380435944;0.202851190567;0.198499212265;0.163838644028;0.199162321091;0.149833650589;0.527462253571;0
"X128.112.139.18";0.117542600632;0.102621126175;0.0995348072052;0.104193044745;0.0516994953156;0.0602327632904;0.32299426198;0.104687538147;0.116947784424;0.11279712677;NA;0.145404100418;0.11720205307;0.115329065323;0.102430315018;0.0842341709137;0.10334649086;0.110370464325;0.101775741577;0.195866832733;0.120567293167;0.108884267807;0.00862156867981;0.116075153351;0.201353960037;0.110934009552;0;0.0476334476471;0.0802839851379;0.113585554636;0.194911022186;0.188446378708;NA;0.115256853104;0.122622003555;0.15842092514;0.115150680542;0.0151897907257;0.0922262001038;0.117493743896;0.0503238010406;0.0379037380219;0.0350835227966;0.0106905078888;0.0582175922394;NA;0.260202646255;0.0832097148895;0.115072622299;0.132357397079;0.1207371521;0.087443447113;0.324621934891;NA;0.111608934402;0.0845879840851;0.0104091835022;0.11208240509;0.184947900772;0.145388383865;0.0679345989227;0.124749126434;NA;0.0186236286163;0.206599664688;0.0937809753418;0.109666671753;0.322722988129;0.111342201233;0.175232391357;NA;0.117135248184;0.0220390510559;0.195325269699;NA;0.226047124863;0.100693588257;0.0842732620239;0.013519115448;0.0294619846344;0.107860507965;0.0587176990509;0.102351236343;0.119120969772;0.202381248474;0.103161668777;NA;0.052381029129;0.107817153931;0.156080257325;0.222077131271;0.117105712891;0.0534389686584;0.0293121623993;0.158155651093;0.107885818481;0.0355989074707;NA;0.251764659882;0.101819572449;0;0.1007051754;0.0887080860138;0.0935669803619;0.0546000671387;0.0849476337433;0.0472335173534;0.30251209259;0
"X157.181.175.249";0.0329667377472;0.034838180542;0.0288884544373;0.0315013158889;0.140871267319;0.157142095566;0.158440019773;0.023247013092;0.0470298862457;0.0391707324982;NA;0.0639588356018;0.0324250602722;0.0336648845673;0.0209228229523;0.190380430222;0.0220509719849;0.037771062851;0.020432472229;0.288959941864;0.0510769271851;0.206678981781;0.115418767929;0.0345812702179;0.298404512405;0.0294418621063;0;0.144722166061;0.19617433548;0.0320187282562;0.296962957382;0.285555076599;0.115359268188;NA;0.027437210083;0.27848118782;0.0336944198608;0.120476913452;0.197475156784;0.0495223903656;0.150996017456;0.134821004868;0.13331694603;0.1249725914;0.157568855286;NA;0.319789533615;0.188110904694;0.0338876724243;0.0646968460083;0.0531410217285;0.180457525253;0.241559696198;NA;0.0381057548523;0.181721553802;0.117281999588;0.0305038833618;0.282426080704;0.085647649765;0.165117340088;0.0291409015656;NA;0.125788564682;0.310101928711;0.195001277924;0.177059764862;0.337801997478;0.178722743988;0.273982954025;NA;0.032445640564;0.113069677353;0.307018032074;NA;0.328434476852;0.0288900566101;0.181380338669;0.120304689407;0.13626458168;0.0263488483429;0.159875164032;0.0209855937958;0.0239236068726;0.308791952133;0.032652130127;NA;0.141438417435;0.0262973693851;0.0635717890479;0.320364713669;0.032322063446;0.150528459549;0.131531801224;0.277594871521;0.0263928794861;0.132792224884;NA;0.295369586945;0.0203515720367;0;0.0224210453033;0.193851356506;0.194878253937;0.153924255371;0.190188417435;0.144438395133;0.42304394722;0
"X131.114.53.187";0.0427425479889;0.0420074367523;0.0241162776947;0.0333234214783;0.147089166641;0.162774953842;0.157325910485;0.030130147934;0.0469614315033;0.0309721755981;NA;0.0552185535431;0.0432444000244;0.0410361385345;0.0274116039276;0.189079828262;0.0283931732178;0.0277868080139;0.0278337097168;0.333339138031;0.0423897171021;0.222813882828;0.114218997955;0.0422855377197;0.305379686356;0.0207979488373;0;0.152470560074;0.203270683289;0.0385555553436;0.3048478508;0.296234340668;0.122645254135;0.0271624469757;NA;0.269414701462;0.0406460380554;0.127509469986;0.205175151825;0.0565456485748;0.157901668549;0.141929473877;0.120836076736;0.118455724716;0.164517612457;NA;0.320011310577;0.194385681152;0.0408054447174;0.0717400455475;0.0602987766266;0.189143838882;0.248289289474;NA;0.0289354705811;NA;0.124321594238;0.0218627548218;0.288919420242;0.0552121734619;0.171835660934;0.0148395697276;NA;0.132729930878;0.316427774429;0.202603683472;0.184833745956;0.337682952881;0.185163393021;0.272577209473;NA;0.0425842094421;0.104139881134;0.322041864395;NA;0.335995101929;0.0211731243134;0.191800832748;0.127411870956;0.142850074768;0.0339815616608;0.166699485779;0.0273161029816;0.0069068145752;0.305377130508;0.045819568634;NA;0.149018211365;0.0325902938843;0.08575507164;0.331680622101;0.042575044632;0.157019052505;0.139003734589;0.268846359253;0.0339017295837;0.139155063629;NA;NA;0.0280297660828;0.0713477993011;0.0211985778809;0.201426992416;0.202530899048;0.16124499321;0.196471853256;0.151463127136;0.442256530126;0
"X200.19.159.34";0.280275192261;0.258857421875;0.236364660263;0.240667233864;0.160701398849;0.177815132141;0.282357671044;0.267307415009;0.257186107635;0.25302822113;NA;0.248088274002;0.279734325409;0.278091163635;0.265058679581;0.277870731354;0.26603635788;0.250816507339;0.264470672607;0.362863168716;0.266494045258;0.234685497284;0.158405761719;0.278678226471;0.3375182724;0.252780723572;0;0.18394109726;0.240286741257;0.276186828613;0.351013689041;0.324636507034;0.158414936066;0.278446455002;0.26962310791;NA;0.277676906586;0.159710063934;0.263488607407;0.281442203522;0.190918226242;0.174008569717;0.172136878967;0.148053674698;0.197372999191;NA;0.397915210724;0.254177053769;0.277842130661;0.296362371445;0.29113451004;0.193054599762;0.473016691208;NA;0.251918182373;0.278354587555;0.16030752182;NA;0.44549487114;0.248651285172;0.239550542831;0.272449131012;NA;0.166567649841;0.362867012024;0.287291765213;0.21812412262;0.479125528336;0.219684085846;0.0116329193115;NA;0.279770336151;0.158244991302;0.351294794083;NA;0.347304067612;0.236464328766;0.278088245392;NA;0.171697473526;0.270421466827;0.199563770294;0.265016126633;0.266155052185;0.200376281738;0.255482435226;NA;0.161346149445;0.270128765106;0.289617538452;0.348906087875;0.279813394547;0.189725580215;0.170436782837;0.0182923984528;0.270445861816;0.171945457458;NA;NA;0.264445705414;0;0.236413240433;0.260011749268;0.28743894577;0.193375692368;0.256196603775;0.183635015488;0.3266634655;0
"X130.149.49.136";0.0360472393036;0.0348440933228;0.0184139251709;0.023503408432;0.14058429718;0.136809148788;0.440796136856;0.0227985572815;0.0289814838996;0.0397460269928;NA;0.0642067909241;0.0354050922394;0.00502389907837;0.0204724693298;0.204437627792;0.0215295696259;0.0365998840332;0.0159867191315;0.317418174744;0.0469991207123;0.21531920433;0.110325450897;0.00872357368469;0.29822766304;0.0291542720795;0;0.144596471786;0.19598118782;0.0104653358459;0.296815233231;0.285344400406;0.115346755981;0.0333640861511;0.0411081981659;0.277854261398;NA;0.120329742432;0.197153339386;0.0492736148834;0.150859727859;0.134538698196;0.116834888458;0.118971128464;0.159326210022;NA;0.320889081955;0.187699565887;0.00455492973328;0.0643590831757;0.0532495975494;0.175601892471;0.241690444946;NA;0.0378741931915;0.18152384758;0.117037754059;0.0304647445679;NA;0.0640427112579;0.164769487381;0.045411863327;NA;0.125516729355;0.308325185776;0.194871244431;0.17658624649;0.337978744507;0.17859998703;0.273775472641;NA;0.0354325962067;0.105212850571;0.344658842832;NA;0.386987266541;0.018478345871;0.182753791809;0.120435342789;0.136159334183;0.0260415077209;0.159913196564;0.0205178642273;0.0374722003937;0.307177581787;0.0343175697327;NA;0.141267318726;0.0156160831451;0.0674266119798;0.313623695374;0.0354797554016;0.150340108871;0.131353750229;0.277560873032;0.0259316635132;0.132530231476;NA;0.326617670059;0.015979719162;0;0.0186552333832;0.193912982941;0.194637537003;0.153963050842;0.18958735466;0.144420948029;0.393768043518;0
"X128.220.231.5";0.122004299164;0.109254169464;0.102198724747;0.0999549293518;0.0321761608124;0.0374845218658;0.21224905014;0.110045480728;0.17137304306;0.119948062897;NA;0.153075380325;0.122026672363;0.120334386826;0.106843137741;0.0765594482422;0.107847976685;0.117150440216;0.106473560333;0.192708120346;0.144210987091;0.100550107956;0.0151679229736;0.120531415939;0.192328453064;0.115922526309;0;0.0386511802673;0.0945420455933;0.118044147491;0.191251602173;0.179386167526;0.0149751853943;0.169267082214;0.128022108078;0.159806718826;0.119567489624;NA;0.0889542579651;0.125187702179;0.0429198551178;0.0286121940613;0.0311128807068;0.0167563056946;0.0589159965515;NA;0.249658914944;0.0798399829865;0.119865083694;0.138645515442;0.127448005676;0.0776962089539;0.315580263138;NA;0.118246498108;0.0760684585571;0.0172863960266;0.117046413422;0.186547718048;0.175404453278;0.0588995265961;0.129442300797;NA;0.0160708236694;0.203584356308;0.0865688800812;0.102494325638;0.320754985809;0.104372587204;0.177158899307;NA;0.121805782318;0.019551782608;0.191560230255;NA;0.226051292419;0.0944296169281;0.0751163768768;0.0294964313507;0.0428240966797;0.111984825134;0.0522677612305;0.107586021423;0.123510417938;0.195968942642;0.112369253522;NA;0.0327542495728;0.112101211548;0.228220597557;0.224035511017;0.121390151978;0.0457232761383;0.0252356147766;0.159487028122;0.112082948685;0.0284818840027;NA;0.227691471577;0.106636123657;0;0.0947228622437;0.0853024864197;0.0877991485596;0.0483407402039;0.0818391513824;0.0385004425049;0.2530635794;0.234661588669
"X149.169.227.131";0.199569807053;0.19163567543;0.157514486313;0.158793747425;0.0711699390411;0.0756182193756;0.24312021335;0.186675033569;0.175945987701;0.198741863171;NA;0.227303133011;0.199144287109;0.197469263077;0.184480657578;0.0417149543762;0.185449848175;0.196321907043;0.183753242493;0.130990457535;0.207175235748;0.0445770835876;0.0910412883759;NA;0.219216480255;0.193049316406;0.242262172699;0.0656032085419;0.01526055336;0.195487804413;0.129993534088;0.206310329437;0.0922670841217;0.197285928726;0.205081996918;0.263457317352;0.197147779465;0.089292640686;NA;0.200675821304;0.0589246177673;0.0767012310028;0.0932612895966;0.0785467815399;0.0528398036957;NA;0.216516571045;0.0154501724243;0.197376565933;0.215743265152;0.255684480667;0.024004972898;0.265170907974;NA;0.197771310806;0.0419129562378;0.0938870620728;0.194027824402;0.128571205139;0.227448596954;0.0385252189636;0.212164669037;NA;0.0782376289368;0.141684989929;0.0511567592621;0.0670293617249;0.246830482483;0.0687375164032;0.238587245941;NA;0.199134502411;0.0849454784393;0.130190372467;NA;0.162023992538;0.15475028038;0.0415615844727;0.0868140697479;0.102519578934;0.189859962463;0.0463138961792;0.184336023331;0.20112704277;0.265149116516;0.191180674926;NA;0.0718010807037;0.189959173203;0.209083681107;0.160664691925;0.199217729568;0.0523809814453;0.0923567962646;0.263108282089;0.189746084213;0.0746951389313;NA;0;0.183818244934;0;0.155757188797;0.0239681720734;0.0510742664337;0.0480323505402;0.0100087356567;0.0652188014984;0.2412758255;0
"X193.167.187.186";0.0407532501221;0.0424733638763;0.0456729984283;0.0387718573861;0.147184991837;0.153083019257;0.16876760773;0.0387485313416;0.0444731616974;0.0526263999939;NA;0.079591178894;0.0401509380341;0.0494938659668;0.0366890048981;0.193049840927;0.0375482559204;0.0503726577759;0.0358652687073;0.320746774673;0.0602798080444;0.199190416336;0.120005531311;0.0501836681366;0.309883460999;0.0451508903503;0;0.156320009232;0.188661842346;0.0475940608978;0.306227006912;0.296931095123;0.117386350632;0.0494775295258;0.0567935848236;0.281541080475;0.0494968986511;0.124497566223;0.20077835083;NA;0.157010936737;0.144433336258;0.138320102692;0.137926425934;0.161318473816;NA;0.332723321915;0.191890268326;0.0494745349884;0.0366499519348;0.00780010223389;NA;0.229228010178;NA;0.051857175827;0.193495998383;0.119295473099;0.0462066078186;0.284335699081;0.080690164566;0.176655855179;0.0594398212433;NA;0.127662220001;0.315189352036;0.20163274765;0.179064483643;0.348910017014;0.180532417297;0.283759813309;NA;0.0402437173403;0.112505264282;0.3062413311;NA;0.341412649918;0.0459767723083;0.19319565773;0.139503059387;0.132702627182;0.0419096565247;0.166531352997;0.0364505577087;0.053329334259;0.32010848999;0.0644663174947;NA;0.147976903915;0.0420230865479;0.0891006565094;0.324463300705;0.0401212787628;0.161999416351;0.137872037888;0.281178150177;0.0418874263763;0.144560604095;NA;NA;0.0360965442657;0;0.0456122207642;0.197279586792;0.201771192551;0.16328912735;0.193730039597;0.155862035751;0.456479221582;0
"X129.15.78.31";0.152654066086;0.141046247482;0.131818752289;0.142465782166;0.0412134933472;0.0398148822784;0.400250714758;0.14023724556;0.154685811996;0.151201715469;NA;0.181250638962;0.152675971985;0.150977106094;0.137901802063;0.0513672161102;0.138783550262;0.148999061584;0.137363023758;0.167309455872;0.158739452362;0.0571064186096;0.0436563301086;0.210256242752;0.168361263275;0.146084508896;0;0.0143977928162;0.0467846488953;0.149034996033;0.166310491562;0.155531463623;0.0502428245544;0.150886688232;0.158141012192;0.190905561447;0.150608291626;0.0426684474945;0.0589840507507;0.157013368607;NA;0.0264496421814;0.0656734371185;0.0441125774384;0.0229144477844;NA;0.238094415665;0.049556312561;0.150248355865;0.1724239254;0.160530357361;0.0551148700714;0.29098649025;NA;0.150039672852;0.0520904159546;0.0430520439148;0.147229709625;0.189072761536;0.180841493607;0.0380857276917;0.160025482178;NA;0.0309547996521;0.178009586334;0.0619546985626;0.0778277206421;0.294364423752;0.0790077400208;0.19664226532;NA;0.152268123627;0.0465994644165;0.166752662659;NA;0.197666330338;0.134096651077;0.0513274383545;0.0435725498199;0.0374993896484;0.142914209366;0.0264736175537;0.137906694412;0.154630937576;0.212674446106;0.144460306168;NA;0.0417962932587;0.14274102211;0.275773029327;0.198993282318;0.152609682083;0.0208722019196;0.0534993553162;0.171937026978;0.143351488113;0.0239765262604;NA;NA;0.137370319366;0;0.133689994812;0.0554559421539;0.0617916965485;0.0210277557373;0.0511600494385;0.0144069957733;0.271851444244;0
"X198.133.224.149";0.138606138229;0.131820583344;0.122585639954;0.154359283447;0.0492893409729;0.022315196991;0.318825775927;0.124080133438;0.168585157394;0.139132452011;NA;0.164780702591;0.136576385498;0.134612951279;0.127571153641;0.0604887962341;0.122080011368;0.136860284805;0.121242332458;0.180375995636;0.146817722321;0.0655472946167;0.0305623340607;0.135530338287;0.176420898438;0.130356397629;0;0.0228089618683;0.0640207481384;0.132976608276;0.17944729805;0.163614234924;0.0377466678619;0.134657974243;0.141973333359;0.174038362503;0.134741659164;0.0285514545441;0.0766212081909;0.144332256317;0.0260530662537;NA;0.0496065708307;0.0468638134003;0.0397567558289;NA;0.235114784241;0.0671963500977;0.134669694901;0.159369249344;0.148803071976;0.0681993103027;0.295625200272;NA;0.137829122543;0.0606932449341;0.0300638389587;0.131447038651;0.19148191452;0.164857034683;0.043187789917;0.144293651581;NA;0.0175660991669;0.190965261459;0.0712229824066;0.0826483821869;0.307246799469;0.0753918933868;0.189937334061;NA;0.136530447006;0.0322688007355;0.179478063583;NA;0.280682210922;0.122563962936;0.0605148887634;0.0314640522003;0.0238676452637;0.127138328552;0.0357126712799;0.121182413101;0.13847328186;0.215528230667;0.123891274134;NA;0.0347307109833;0.126964321136;0.174964368343;0.208677377701;0.136542568207;0.0286329746246;0.0427691459656;0.173688678741;0.127204551697;0.0106275749207;NA;0.228479394913;0.121213960648;0.179478750229;0.125743589401;0.0733319377899;0.0710048484802;0.0344117736816;0.0693215274811;0.0225125367825;0.232627725601;0
"X149.43.80.20";0.121320753098;0.12199631691;0.110174427032;0.123671459115;0.0433543777466;0.0563585758209;0.335418224335;0.111487150192;0.13489315033;0.12581782341;NA;0.162761240005;0.122836341858;0.115019454956;0.109770212173;0.100127048492;0.11215628624;0.107803411484;0.107303069985;0.211134767532;0.127253732681;0.108283557892;0.0344437980652;0.120425043106;0.211235904694;0.113720598221;0;0.0605955791473;0.0968696308136;0.118205966949;0.206230316162;0.19739282608;0.0349766159058;0.133103570938;0.121210737228;0.172087268829;0.116886615753;0.0309387588501;0.0933267116547;0.136221199036;0.0657483768463;0.0495283508301;NA;0.0319809436798;0.0624277496338;NA;0.283601846695;0.117633686066;0.121217260361;0.142152061462;0.137224349976;0.102381486893;0.312192459106;NA;0.109092102051;0.101066837311;0.0430388069153;0.114703588486;0.201334695816;0.160792070886;0.103153333664;0.125032758713;NA;0.0365550231934;0.230365848541;0.11068198204;0.101591959;0.306914272308;0.107891111374;0.165198879242;NA;0.120922908783;0.0369171619415;0.222616243362;NA;0.242183885574;0.109500169754;0.100694990158;0.0344825172424;0.0514241790771;0.115791797638;0.098566827774;0.107932434082;0.117029380798;0.197929401398;0.156883727937;NA;0.0456304168701;0.197276134491;0.165635720543;0.227700271606;0.119771709442;0.0607734489441;3.60140162706;0.171376943588;0.142097530365;0.0433580589294;NA;0.252331619263;0.108080883026;0;0.107049655914;0.11225605928;0.110467700958;0.0600218296051;0.114573097229;0.0566737937927;0.322672491074;0
"X138.238.250.155";0.121798238754;0.0917373943329;0.0948784637451;0.0963888565699;0.018837480545;0.0434182548523;0.342411170403;0.123239421844;0.173080053329;0.098263092041;NA;0.124221553802;0.115506305695;0.118440303802;0.108020095825;0.0850409221649;0.103348684311;0.0992291259766;0.111261959076;0.200149621964;0.106792812347;0.0989413070679;0.0153031921387;0.120161571503;0.195629577637;0.10977519989;0;0.0454937934875;0.0780501763026;0.115659685135;0.189520177841;0.18279955864;0.010631275177;0.124974565506;0.118865156174;0.147986564636;0.119128808975;0.0182485389709;0.0784468364716;0.137759647369;0.0439776611328;0.0470911598206;0.0321388530731;NA;0.0499267959595;NA;0.260314435959;0.0848912334442;0.117563905716;0.154953832626;0.178731880188;0.0790692424774;0.285389251709;NA;0.0969271278381;0.0844688796997;0.0317456150055;0.116273994446;0.18754240036;0.124098510742;0.0794430160522;0.124464378357;NA;0.0144495773315;0.211813835871;0.0931961154938;0.0886712169647;0.287452816963;0.094868221283;0.141771659851;NA;0.115463399887;0.0186558914185;0.196762216091;NA;0.215561742783;0.0950521659851;0.08449010849;0.0238688182831;0.0328721904755;0.113453989029;0.0847420692444;0.119242086411;0.117704296112;0.164029092789;0.130788462503;NA;0.0193632543087;0.112150068283;0.133774649013;0.204043312073;0.115455703735;0.0373277187347;1.93001318971;0.147612045209;0.111896467209;0.0273623085022;NA;NA;0.100343742371;0;0.0949406433105;0.082530002594;0.0926996898651;0.0487008571625;0.0826859474182;0.0415610790253;0.213220891953;0
