;"FromIP";"ToIP";"RTT";"Distance";"CountryFrom";"CountryFromNo";"CountryTo";"CountryToNo";"ConnectionNo"
"951";"145.99.179.146";"139.19.142.3";0.0259795884291375;332.9688;"Netherlands";9;"Germany";6;906
"952";"145.99.179.146";"128.223.8.111";0.20640494346624;8203.546;"Netherlands";9;"UnitedStates";13;913
"953";"145.99.179.146";"130.83.244.179";0.018816089630124;387.2805;"Netherlands";9;"Germany";6;906
"954";"145.99.179.146";"134.75.238.112";0.29730557441704;8664.6296;"Netherlands";9;"KoreaRepublicOf";8;908
"955";"145.99.179.146";"193.55.112.41";0.056995191574104;411.8925;"Netherlands";9;"France";5;905
"956";"145.99.179.146";"198.248.245.102";0.2778584003448;7276.0886;"Netherlands";9;"UnitedStates";13;913
"957";"145.99.179.146";"194.29.150.131";0.033885707855232;1112.8335;"Netherlands";9;"Poland";10;910
"958";"145.99.179.146";"198.248.246.19";0.27346434593204;7276.0886;"Netherlands";9;"UnitedStates";13;913
"959";"145.99.179.146";"198.248.244.101";0.3081045913696;7276.0886;"Netherlands";9;"UnitedStates";13;913
"960";"145.99.179.146";"131.246.112.38";0.022596254348756;382.3872;"Netherlands";9;"Germany";6;906
"961";"145.99.179.146";"192.138.213.238";0.104428748289763;5551.2264;"Netherlands";9;"UnitedStates";13;913
"962";"145.99.179.146";"129.107.35.131";0.15067606925964;7929.3473;"Netherlands";9;"UnitedStates";13;913
"963";"145.99.179.146";"141.24.33.162";0.0276969770590458;468.7023;"Netherlands";9;"Germany";6;906
"964";"145.99.179.146";"128.112.139.18";0.103513936996532;5922.8767;"Netherlands";9;"UnitedStates";13;913
"965";"145.99.179.146";"203.178.133.10";0.30557166099552;9220.1203;"Netherlands";9;"Japan";7;907
"966";"145.99.179.146";"143.107.111.235";0.27237789154056;9792.7767;"Netherlands";9;"Brazil";2;902
"967";"145.99.179.146";"200.0.206.202";0.31897367477416;11349.0019;"Netherlands";9;"Uruguay";14;914
"968";"145.99.179.146";"198.133.224.149";0.12194996833804;6615.5334;"Netherlands";9;"UnitedStates";13;913
"969";"145.99.179.146";"192.43.193.71";0.029820709228512;564.6422;"Netherlands";9;"Switzerland";11;911
"970";"145.99.179.146";"202.249.37.67";0.30056204795828;9220.1203;"Netherlands";9;"Japan";7;907
"971";"145.99.179.146";"206.117.37.6";0.17452874183656;8948.3633;"Netherlands";9;"UnitedStates";13;913
"972";"145.99.179.146";"202.244.160.251";0.3560455703736;9181.4153;"Netherlands";9;"Japan";7;907
"973";"145.99.179.146";"130.49.221.41";0.10504044532776;6256.0803;"Netherlands";9;"UnitedStates";13;913
"974";"145.99.179.146";"132.239.17.224";0.17476006507884;9006.7663;"Netherlands";9;"UnitedStates";13;913
"975";"145.99.179.146";"206.12.16.155";0.16321583747872;7707.6294;"Netherlands";9;"Canada";3;903
"976";"145.99.179.146";"128.8.126.78";0.1059305286406;6166.5143;"Netherlands";9;"UnitedStates";13;913
"977";"145.99.179.146";"148.81.140.194";0.035697555541988;1112.8335;"Netherlands";9;"Poland";10;910
"978";"145.99.179.146";"132.227.62.20";0.028223428726192;411.8925;"Netherlands";9;"France";5;905
"979";"145.99.179.146";"122.1.115.91";0.28453805923468;9220.1203;"Netherlands";9;"Japan";7;907
"980";"145.99.179.146";"129.187.143.120";0.025723648071284;669.7593;"Netherlands";9;"Germany";6;906
"981";"145.99.179.146";"128.4.36.46";0.100877943038936;6042.6385;"Netherlands";9;"UnitedStates";13;913
"982";"145.99.179.146";"130.104.72.201";0.0195383032162917;154.0685;"Netherlands";9;"Belgium";1;901
"983";"145.99.179.146";"72.36.112.79";0.12153662681572;6779.7573;"Netherlands";9;"UnitedStates";13;913
"984";"145.99.179.146";"129.105.15.38";0.11831351280212;6594.7465;"Netherlands";9;"UnitedStates";13;913
"985";"145.99.179.146";"128.208.1.234";0.20567100524908;7827.7053;"Netherlands";9;"UnitedStates";13;913
"986";"145.99.179.146";"208.117.131.116";0.15316955566408;8071.065;"Netherlands";9;"UnitedStates";13;913
"987";"145.99.179.146";"129.187.143.60";0.027952327728264;669.7593;"Netherlands";9;"Germany";6;906
"988";"145.99.179.146";"134.76.81.91";0.03393332481384;372.9966;"Netherlands";9;"Germany";6;906
"989";"145.99.179.146";"129.97.74.14";0.13259402275092;6060.7535;"Netherlands";9;"Canada";3;903
"990";"192.43.193.71";"195.116.60.98";0.038359699249264;1090.6489;"Switzerland";11;"Poland";10;1110
"991";"192.43.193.71";"155.223.52.3";NA;2962.4716;"Switzerland";11;"Turkey";12;1112
"992";"192.43.193.71";"129.10.120.194";0.12637627601632;5954.5411;"Switzerland";11;"UnitedStates";13;1113
"993";"192.43.193.71";"202.112.28.100";0.24439288139348;8028.044;"Switzerland";11;"China";4;1104
"994";"192.43.193.71";"139.19.142.3";0.0224381585915875;395.4629;"Switzerland";11;"Germany";6;1106
"995";"192.43.193.71";"128.223.8.111";0.2022634792328;8753.8529;"Switzerland";11;"UnitedStates";13;1113
"996";"192.43.193.71";"130.83.244.179";0.02058797836304;267.7917;"Switzerland";11;"Germany";6;1106
"997";"192.43.193.71";"134.75.238.112";0.29624095916752;8893.1736;"Switzerland";11;"KoreaRepublicOf";8;1108
"998";"192.43.193.71";"193.55.112.41";0.027433204650884;416.4855;"Switzerland";11;"France";5;1105
"999";"192.43.193.71";"198.248.245.102";0.27421447753912;7747.0589;"Switzerland";11;"UnitedStates";13;1113
"1000";"192.43.193.71";"194.29.150.131";0.0311090373993;1090.6489;"Switzerland";11;"Poland";10;1110
"1001";"192.43.193.71";"198.248.246.19";0.26800488471984;7747.0589;"Switzerland";11;"UnitedStates";13;1113
"1002";"192.43.193.71";"198.248.244.101";0.28105107307436;7747.0589;"Switzerland";11;"UnitedStates";13;1113
"1003";"192.43.193.71";"131.246.112.38";0.018787698745728;209.9395;"Switzerland";11;"Germany";6;1106
"1004";"192.43.193.71";"192.138.213.238";0.12434655189504;5952.1017;"Switzerland";11;"UnitedStates";13;1113
"1005";"192.43.193.71";"129.107.35.131";0.1459665203094;8382.7063;"Switzerland";11;"UnitedStates";13;1113
"1006";"192.43.193.71";"141.24.33.162";0.019858436584468;421.9932;"Switzerland";11;"Germany";6;1106
"1007";"192.43.193.71";"128.112.139.18";0.11122094154348;6324.6182;"Switzerland";11;"UnitedStates";13;1113
"1008";"192.43.193.71";"203.178.133.10";0.30074090003972;9507.7396;"Switzerland";11;"Japan";7;1107
"1009";"192.43.193.71";"143.107.111.235";0.26135515213024;9590.9386;"Switzerland";11;"Brazil";2;1102
"1010";"192.43.193.71";"200.0.206.202";0.29854868888852;11154.5485;"Switzerland";11;"Uruguay";14;1114
"1011";"192.43.193.71";"198.133.224.149";0.13034949302668;7084.9993;"Switzerland";11;"UnitedStates";13;1113
"1012";"192.43.193.71";"145.99.179.146";0.028611958026875;564.6422;"Switzerland";11;"Netherlands";9;1109
"1013";"192.43.193.71";"202.249.37.67";0.292467288971;9507.7396;"Switzerland";11;"Japan";7;1107
"1014";"192.43.193.71";"206.117.37.6";0.18103352546692;9473.842;"Switzerland";11;"UnitedStates";13;1113
"1015";"192.43.193.71";"202.244.160.251";0.30574076652528;9436.8853;"Switzerland";11;"Japan";7;1107
"1016";"192.43.193.71";"130.49.221.41";0.11684020042424;6679.3541;"Switzerland";11;"UnitedStates";13;1113
"1017";"192.43.193.71";"132.239.17.224";0.1833871746062;9527.1064;"Switzerland";11;"UnitedStates";13;1113
"1018";"192.43.193.71";"206.12.16.155";0.1724704551696;8263.5646;"Switzerland";11;"Canada";3;1103
"1019";"192.43.193.71";"128.8.126.78";0.11340015411376;6568.5994;"Switzerland";11;"UnitedStates";13;1113
"1020";"192.43.193.71";"148.81.140.194";0.031160898208616;1090.6489;"Switzerland";11;"Poland";10;1110
"1021";"192.43.193.71";"132.227.62.20";0.016964445114128;416.4855;"Switzerland";11;"France";5;1105
"1022";"192.43.193.71";"122.1.115.91";0.29939830780024;9507.7396;"Switzerland";11;"Japan";7;1107
"1023";"192.43.193.71";"129.187.143.120";0.021906061172484;311.5929;"Switzerland";11;"Germany";6;1106
"1024";"192.43.193.71";"128.4.36.46";0.11110763549816;6442.9602;"Switzerland";11;"UnitedStates";13;1113
"1025";"192.43.193.71";"130.104.72.201";0.0306458671887625;425.0808;"Switzerland";11;"Belgium";1;1101
"1026";"192.43.193.71";"72.36.112.79";0.12828276634216;7231.4057;"Switzerland";11;"UnitedStates";13;1113
"1027";"192.43.193.71";"129.105.15.38";0.12953516006468;7053.9228;"Switzerland";11;"UnitedStates";13;1113
"1028";"192.43.193.71";"128.208.1.234";0.17694094657892;8381.1294;"Switzerland";11;"UnitedStates";13;1113
"1029";"192.43.193.71";"208.117.131.116";0.15014556884768;8504.614;"Switzerland";11;"UnitedStates";13;1113
"1030";"192.43.193.71";"129.187.143.60";0.021816205978392;311.5929;"Switzerland";11;"Germany";6;1106
"1031";"192.43.193.71";"134.76.81.91";0.027696819305416;472.5595;"Switzerland";11;"Germany";6;1106
"1032";"192.43.193.71";"129.97.74.14";0.13176053047184;6503.2758;"Switzerland";11;"Canada";3;1103
"1033";"202.249.37.67";"195.116.60.98";0.29742334365844;8473.5895;"Japan";7;"Poland";10;710
"1034";"202.249.37.67";"155.223.52.3";0.329705953598;8143.7083;"Japan";7;"Turkey";12;712
"1035";"202.249.37.67";"129.10.120.194";0.19654328346248;10828.6816;"Japan";7;"UnitedStates";13;713
"1036";"202.249.37.67";"202.112.28.100";0.13486576080324;1941.283;"Japan";7;"China";4;704
"1037";"202.249.37.67";"139.19.142.3";0.290139943361375;9146.1299;"Japan";7;"Germany";6;706
"1038";"202.249.37.67";"128.223.8.111";0.1426673316956;7953.6942;"Japan";7;"UnitedStates";13;713
"1039";"202.249.37.67";"130.83.244.179";0.2718447494506;9259.246;"Japan";7;"Germany";6;706
"1040";"202.249.37.67";"134.75.238.112";0.3003161430358;945.669;"Japan";7;"KoreaRepublicOf";8;708
"1041";"202.249.37.67";"193.55.112.41";0.32714384078976;9622.7612;"Japan";7;"France";5;705
"1042";"202.249.37.67";"198.248.245.102";0.30220722198476;10057.7664;"Japan";7;"UnitedStates";13;713
"1043";"202.249.37.67";"194.29.150.131";0.2986105442048;8473.5895;"Japan";7;"Poland";10;710
"1044";"202.249.37.67";"198.248.246.19";0.2958121490478;10057.7664;"Japan";7;"UnitedStates";13;713
"1045";"202.249.37.67";"198.248.244.101";0.30897474288944;10057.7664;"Japan";7;"UnitedStates";13;713
"1046";"202.249.37.67";"131.246.112.38";0.28635751724244;9336.3158;"Japan";7;"Germany";6;706
"1047";"202.249.37.67";"192.138.213.238";0.20211192131036;10827.9064;"Japan";7;"UnitedStates";13;713
"1048";"202.249.37.67";"129.107.35.131";0.164849357605;10460.3125;"Japan";7;"UnitedStates";13;713
"1049";"202.249.37.67";"141.24.33.162";0.28737865448;9087.1719;"Japan";7;"Germany";6;706
"1050";"202.249.37.67";"128.112.139.18";0.1953340148926;10902.4627;"Japan";7;"UnitedStates";13;713
"1051";"202.249.37.67";"203.178.133.10";0.012949085235592;0;"Japan";7;"Japan";7;707
"1052";"202.249.37.67";"143.107.111.235";0.32357021331788;18580.2917;"Japan";7;"Brazil";2;702
"1053";"202.249.37.67";"200.0.206.202";0.39188963890076;18747.0001;"Japan";7;"Uruguay";14;714
"1054";"202.249.37.67";"198.133.224.149";0.1792789745332;10009.0453;"Japan";7;"UnitedStates";13;713
"1055";"202.249.37.67";"145.99.179.146";0.301820348104125;9220.1203;"Japan";7;"Netherlands";9;709
"1056";"202.249.37.67";"192.43.193.71";0.29259016037;9507.7396;"Japan";7;"Switzerland";11;711
"1057";"202.249.37.67";"206.117.37.6";0.22796548843388;8927.5312;"Japan";7;"UnitedStates";13;713
"1058";"202.249.37.67";"202.244.160.251";0.01661275863648;415.6689;"Japan";7;"Japan";7;707
"1059";"202.249.37.67";"130.49.221.41";0.18541259765616;10682.3528;"Japan";7;"UnitedStates";13;713
"1060";"202.249.37.67";"132.239.17.224";0.1205781555176;9084.4528;"Japan";7;"UnitedStates";13;713
"1061";"202.249.37.67";"206.12.16.155";0.16808757781988;7643.2949;"Japan";7;"Canada";3;703
"1062";"202.249.37.67";"128.8.126.78";0.1892069625854;10952.1685;"Japan";7;"UnitedStates";13;713
"1063";"202.249.37.67";"148.81.140.194";0.29888479232776;8473.5895;"Japan";7;"Poland";10;710
"1064";"202.249.37.67";"132.227.62.20";0.30036248207092;9622.7612;"Japan";7;"France";5;705
"1065";"202.249.37.67";"122.1.115.91";0.0082078647613536;0;"Japan";7;"Japan";7;707
"1066";"202.249.37.67";"129.187.143.120";0.2893120479584;9256.5424;"Japan";7;"Germany";6;706
"1067";"202.249.37.67";"128.4.36.46";0.19502098083496;10947.531;"Japan";7;"UnitedStates";13;713
"1068";"202.249.37.67";"130.104.72.201";0.298316687345458;9341.4522;"Japan";7;"Belgium";1;701
"1069";"202.249.37.67";"72.36.112.79";0.17733748435976;10334.5079;"Japan";7;"UnitedStates";13;713
"1070";"202.249.37.67";"129.105.15.38";0.17411757469168;10183.8179;"Japan";7;"UnitedStates";13;713
"1071";"202.249.37.67";"128.208.1.234";0.1455766773224;7787.3161;"Japan";7;"UnitedStates";13;713
"1072";"202.249.37.67";"208.117.131.116";0.15469827651972;10822.4622;"Japan";7;"UnitedStates";13;713
"1073";"202.249.37.67";"129.187.143.60";0.28926172256472;9256.5424;"Japan";7;"Germany";6;706
"1074";"202.249.37.67";"134.76.81.91";0.29501261711124;9058.92;"Japan";7;"Germany";6;706
"1075";"202.249.37.67";"129.97.74.14";0.20026972770692;10369.4083;"Japan";7;"Canada";3;703
"1076";"206.117.37.6";"195.116.60.98";0.21865158081064;9648.4397;"UnitedStates";13;"Poland";10;1310
"1077";"206.117.37.6";"155.223.52.3";NA;11775.1032;"UnitedStates";13;"Turkey";12;1312
"1078";"206.117.37.6";"129.10.120.194";0.081880397796628;4177.0786;"UnitedStates";13;"UnitedStates";13;1313
"1079";"206.117.37.6";"202.112.28.100";0.360427131653;10069.8278;"UnitedStates";13;"China";4;1304
"1080";"206.117.37.6";"139.19.142.3";0.199270794788958;9257.6748;"UnitedStates";13;"Germany";6;1306
"1081";"206.117.37.6";"128.223.8.111";0.027772035598736;1185.6201;"UnitedStates";13;"UnitedStates";13;1313
"1082";"206.117.37.6";"130.83.244.179";0.17354825973512;9335.0452;"UnitedStates";13;"Germany";6;1306
"1083";"206.117.37.6";"134.75.238.112";0.14842167854304;9600.0245;"UnitedStates";13;"KoreaRepublicOf";8;1308
"1084";"206.117.37.6";"193.55.112.41";0.20122986793512;9097.7853;"UnitedStates";13;"France";5;1305
"1085";"206.117.37.6";"198.248.245.102";0.1862910842896;2132.2512;"UnitedStates";13;"UnitedStates";13;1313
"1086";"206.117.37.6";"194.29.150.131";0.19428393363956;9648.4397;"UnitedStates";13;"Poland";10;1310
"1087";"206.117.37.6";"198.248.246.19";0.177675326665167;2132.2512;"UnitedStates";13;"UnitedStates";13;1313
"1088";"206.117.37.6";"198.248.244.101";0.19066529273988;2132.2512;"UnitedStates";13;"UnitedStates";13;1313
"1089";"206.117.37.6";"131.246.112.38";0.17468763351456;9326.38;"UnitedStates";13;"Germany";6;1306
"1090";"206.117.37.6";"192.138.213.238";0.092451572418196;4178.8173;"UnitedStates";13;"UnitedStates";13;1313
"1091";"206.117.37.6";"129.107.35.131";0.039127750396728;1953.8505;"UnitedStates";13;"UnitedStates";13;1313
"1092";"206.117.37.6";"141.24.33.162";0.17577887535092;9371.7638;"UnitedStates";13;"Germany";6;1306
"1093";"206.117.37.6";"128.112.139.18";0.080748167037964;3892.5524;"UnitedStates";13;"UnitedStates";13;1313
"1094";"206.117.37.6";"203.178.133.10";0.23598691940308;8927.5312;"UnitedStates";13;"Japan";7;1307
"1095";"206.117.37.6";"143.107.111.235";0.2468474388124;9921.4415;"UnitedStates";13;"Brazil";2;1302
"1096";"206.117.37.6";"200.0.206.202";0.28222139358504;10031.9696;"UnitedStates";13;"Uruguay";14;1314
"1097";"206.117.37.6";"198.133.224.149";0.063171463012696;2691.5144;"UnitedStates";13;"UnitedStates";13;1313
"1098";"206.117.37.6";"145.99.179.146";0.162272135416625;8948.3633;"UnitedStates";13;"Netherlands";9;1309
"1099";"206.117.37.6";"192.43.193.71";0.18098660469068;9473.842;"UnitedStates";13;"Switzerland";11;1311
"1100";"206.117.37.6";"202.249.37.67";0.22969741821304;8927.5312;"UnitedStates";13;"Japan";7;1307
"1101";"206.117.37.6";"202.244.160.251";0.24755697250356;9330.7003;"UnitedStates";13;"Japan";7;1307
"1102";"206.117.37.6";"130.49.221.41";0.076173381805424;3437.906;"UnitedStates";13;"UnitedStates";13;1313
"1103";"206.117.37.6";"132.239.17.224";0.0054351997375488;162.6148;"UnitedStates";13;"UnitedStates";13;1313
"1104";"206.117.37.6";"206.12.16.155";0.055026502609248;1739.1645;"UnitedStates";13;"Canada";3;1303
"1105";"206.117.37.6";"128.8.126.78";0.075497112274164;3713.9324;"UnitedStates";13;"UnitedStates";13;1313
"1106";"206.117.37.6";"148.81.140.194";0.18725494384776;9648.4397;"UnitedStates";13;"Poland";10;1310
"1107";"206.117.37.6";"132.227.62.20";0.18458547592164;9097.7853;"UnitedStates";13;"France";5;1305
"1108";"206.117.37.6";"122.1.115.91";0.12324816703792;8927.5312;"UnitedStates";13;"Japan";7;1307
"1109";"206.117.37.6";"129.187.143.120";0.17783214569092;9614.4565;"UnitedStates";13;"Germany";6;1306
"1110";"206.117.37.6";"128.4.36.46";0.080262403488164;3819.2801;"UnitedStates";13;"UnitedStates";13;1313
"1111";"206.117.37.6";"130.104.72.201";0.180670311053542;9060.9655;"UnitedStates";13;"Belgium";1;1301
"1112";"206.117.37.6";"72.36.112.79";0.061130256652824;2741.8913;"UnitedStates";13;"UnitedStates";13;1313
"1113";"206.117.37.6";"129.105.15.38";0.058914356231692;2810.5431;"UnitedStates";13;"UnitedStates";13;1313
"1114";"206.117.37.6";"128.208.1.234";0.029679336547848;1552.4879;"UnitedStates";13;"UnitedStates";13;1313
"1115";"206.117.37.6";"208.117.131.116";0.040537805557248;2205.1856;"UnitedStates";13;"UnitedStates";13;1313
"1116";"206.117.37.6";"129.187.143.60";0.17781848907484;9614.4565;"UnitedStates";13;"Germany";6;1306
"1117";"206.117.37.6";"134.76.81.91";0.18383269309996;9255.95;"UnitedStates";13;"Germany";6;1306
"1118";"206.117.37.6";"129.97.74.14";0.097069721221968;3409.1355;"UnitedStates";13;"Canada";3;1303
"1119";"202.244.160.251";"195.116.60.98";0.328947284947217;8382.4411;"Japan";7;"Poland";10;710
"1120";"202.244.160.251";"155.223.52.3";NA;7913.8117;"Japan";7;"Turkey";12;712
"1121";"202.244.160.251";"129.10.120.194";0.20856929779056;11107.3664;"Japan";7;"UnitedStates";13;713
"1122";"202.244.160.251";"202.112.28.100";0.14242653846736;1647.3135;"Japan";7;"China";4;704
"1123";"202.244.160.251";"139.19.142.3";0.30597996711725;9086.3987;"Japan";7;"Germany";6;706
"1124";"202.244.160.251";"128.223.8.111";0.15476574897764;8343.7307;"Japan";7;"UnitedStates";13;713
"1125";"202.244.160.251";"130.83.244.179";0.310487928844619;9195.3616;"Japan";7;"Germany";6;706
"1126";"202.244.160.251";"134.75.238.112";0.31232562065128;626.3739;"Japan";7;"KoreaRepublicOf";8;708
"1127";"202.244.160.251";"193.55.112.41";0.37548087120052;9577.5499;"Japan";7;"France";5;705
"1128";"202.244.160.251";"198.248.245.102";0.314452972412;10415.9237;"Japan";7;"UnitedStates";13;713
"1129";"202.244.160.251";"194.29.150.131";0.31051966667184;8382.4411;"Japan";7;"Poland";10;710
"1130";"202.244.160.251";"198.248.246.19";0.30806563377388;10415.9237;"Japan";7;"UnitedStates";13;713
"1131";"202.244.160.251";"198.248.244.101";0.32096755981444;10415.9237;"Japan";7;"UnitedStates";13;713
"1132";"202.244.160.251";"131.246.112.38";0.29822299957276;9273.6484;"Japan";7;"Germany";6;706
"1133";"202.244.160.251";"192.138.213.238";0.206518948078167;11106.4781;"Japan";7;"UnitedStates";13;713
"1134";"202.244.160.251";"129.107.35.131";0.17695537567152;10836.5708;"Japan";7;"UnitedStates";13;713
"1135";"202.244.160.251";"141.24.33.162";0.29955036163324;9019.4398;"Japan";7;"Germany";6;706
"1136";"202.244.160.251";"128.112.139.18";0.2074082946778;11198.3399;"Japan";7;"UnitedStates";13;713
"1137";"202.244.160.251";"203.178.133.10";0.0074612236022948;415.6689;"Japan";7;"Japan";7;707
"1138";"202.244.160.251";"143.107.111.235";0.3357025909424;18806.8323;"Japan";7;"Brazil";2;702
"1139";"202.244.160.251";"200.0.206.202";0.41492126464848;19128.1071;"Japan";7;"Uruguay";14;714
"1140";"202.244.160.251";"198.133.224.149";0.191385011673;10343.508;"Japan";7;"UnitedStates";13;713
"1141";"202.244.160.251";"145.99.179.146";0.351797024409;9181.4153;"Japan";7;"Netherlands";9;709
"1142";"202.244.160.251";"192.43.193.71";0.30945250511176;9436.8853;"Japan";7;"Switzerland";11;711
"1143";"202.244.160.251";"202.249.37.67";0.016560239791872;415.6689;"Japan";7;"Japan";7;707
"1144";"202.244.160.251";"206.117.37.6";0.23957979202268;9330.7003;"Japan";7;"UnitedStates";13;713
"1145";"202.244.160.251";"130.49.221.41";0.19752193450924;10996.2489;"Japan";7;"UnitedStates";13;713
"1146";"202.244.160.251";"132.239.17.224";0.13288518905644;9488.2756;"Japan";7;"UnitedStates";13;713
"1147";"202.244.160.251";"206.12.16.155";0.18006178855888;8020.5473;"Japan";7;"Canada";3;703
"1148";"202.244.160.251";"128.8.126.78";0.20079071998584;11258.8651;"Japan";7;"UnitedStates";13;713
"1149";"202.244.160.251";"148.81.140.194";0.31077910423284;8382.4411;"Japan";7;"Poland";10;710
"1150";"202.244.160.251";"132.227.62.20";0.31231829643252;9577.5499;"Japan";7;"France";5;705
"1151";"202.244.160.251";"122.1.115.91";0.019791784286492;415.6689;"Japan";7;"Japan";7;707
"1152";"202.244.160.251";"129.187.143.120";0.30164326667788;9174.3406;"Japan";7;"Germany";6;706
"1153";"202.244.160.251";"128.4.36.46";0.20658678054816;11248.5044;"Japan";7;"UnitedStates";13;713
"1154";"202.244.160.251";"130.104.72.201";0.333281358083125;9296.2926;"Japan";7;"Belgium";1;701
"1155";"202.244.160.251";"72.36.112.79";0.1896172142028;10673.1108;"Japan";7;"UnitedStates";13;713
"1156";"202.244.160.251";"129.105.15.38";0.18600745201116;10516.2797;"Japan";7;"UnitedStates";13;713
"1157";"202.244.160.251";"128.208.1.234";0.16060845375056;8167.9;"Japan";7;"UnitedStates";13;713
"1158";"202.244.160.251";"208.117.131.116";0.1918625354766;11200.8825;"Japan";7;"UnitedStates";13;713
"1159";"202.244.160.251";"129.187.143.60";0.30177294731136;9174.3406;"Japan";7;"Germany";6;706
"1160";"202.244.160.251";"134.76.81.91";0.30704294204712;8998.591;"Japan";7;"Germany";6;706
"1161";"202.244.160.251";"129.97.74.14";0.21235216140756;10677.8076;"Japan";7;"Canada";3;703
"1162";"130.49.221.41";"195.116.60.98";0.14200529098512;7228.0797;"UnitedStates";13;"Poland";10;1310
"1163";"130.49.221.41";"155.223.52.3";NA;9497.2062;"UnitedStates";13;"Turkey";12;1312
"1164";"130.49.221.41";"129.10.120.194";0.017805280685424;775.5938;"UnitedStates";13;"UnitedStates";13;1313
"1165";"130.49.221.41";"202.112.28.100";0.29798233985904;10937.9283;"UnitedStates";13;"China";4;1304
"1166";"130.49.221.41";"139.19.142.3";0.114219963550625;6589.01;"UnitedStates";13;"Germany";6;1306
"1167";"130.49.221.41";"128.223.8.111";0.10172222137448;3528.6047;"UnitedStates";13;"UnitedStates";13;1313
"1168";"130.49.221.41";"130.83.244.179";0.10136700630188;6625.669;"UnitedStates";13;"Germany";6;1306
"1169";"130.49.221.41";"134.75.238.112";0.18908473014828;10971.0477;"UnitedStates";13;"KoreaRepublicOf";8;1308
"1170";"130.49.221.41";"193.55.112.41";0.12993873596188;6265.4897;"UnitedStates";13;"France";5;1305
"1171";"130.49.221.41";"198.248.245.102";0.17348415374748;1307.3914;"UnitedStates";13;"UnitedStates";13;1313
"1172";"130.49.221.41";"194.29.150.131";0.12307382583612;7228.0797;"UnitedStates";13;"Poland";10;1310
"1173";"130.49.221.41";"198.248.246.19";0.16734974861144;1307.3914;"UnitedStates";13;"UnitedStates";13;1313
"1174";"130.49.221.41";"198.248.244.101";0.18041528701776;1307.3914;"UnitedStates";13;"UnitedStates";13;1313
"1175";"130.49.221.41";"131.246.112.38";0.11078767776492;6590.2314;"UnitedStates";13;"Germany";6;1306
"1176";"130.49.221.41";"192.138.213.238";0.023442058563228;777.7481;"UnitedStates";13;"UnitedStates";13;1313
"1177";"130.49.221.41";"129.107.35.131";0.04669892311096;1758.6407;"UnitedStates";13;"UnitedStates";13;1313
"1178";"130.49.221.41";"141.24.33.162";0.1118993663788;6723.3343;"UnitedStates";13;"Germany";6;1306
"1179";"130.49.221.41";"128.112.139.18";0.016366882324208;454.7647;"UnitedStates";13;"UnitedStates";13;1313
"1180";"130.49.221.41";"203.178.133.10";0.1935386753082;10682.3528;"UnitedStates";13;"Japan";7;1307
"1181";"130.49.221.41";"143.107.111.235";0.19565146446212;7917.1062;"UnitedStates";13;"Brazil";2;1302
"1182";"130.49.221.41";"200.0.206.202";0.20618026733404;8730.988;"UnitedStates";13;"Uruguay";14;1314
"1183";"130.49.221.41";"198.133.224.149";0.022104415893548;832.4673;"UnitedStates";13;"UnitedStates";13;1313
"1184";"130.49.221.41";"145.99.179.146";0.103164662917583;6256.0803;"UnitedStates";13;"Netherlands";9;1309
"1185";"130.49.221.41";"192.43.193.71";0.11668124198912;6679.3541;"UnitedStates";13;"Switzerland";11;1311
"1186";"130.49.221.41";"202.249.37.67";0.18552051544196;10682.3528;"UnitedStates";13;"Japan";7;1307
"1187";"130.49.221.41";"206.117.37.6";0.07085881233216;3437.906;"UnitedStates";13;"UnitedStates";13;1313
"1188";"130.49.221.41";"202.244.160.251";0.19746110916144;10996.2489;"UnitedStates";13;"Japan";7;1307
"1189";"130.49.221.41";"132.239.17.224";0.073259458541876;3400.8086;"UnitedStates";13;"UnitedStates";13;1313
"1190";"130.49.221.41";"206.12.16.155";0.096241035461424;3489.0937;"UnitedStates";13;"Canada";3;1303
"1191";"130.49.221.41";"128.8.126.78";0.010799379348756;312.8252;"UnitedStates";13;"UnitedStates";13;1313
"1192";"130.49.221.41";"148.81.140.194";0.12314159393308;7228.0797;"UnitedStates";13;"Poland";10;1310
"1193";"130.49.221.41";"132.227.62.20";0.11957773208612;6265.4897;"UnitedStates";13;"France";5;1305
"1194";"130.49.221.41";"122.1.115.91";0.20999499320988;10682.3528;"UnitedStates";13;"Japan";7;1307
"1195";"130.49.221.41";"129.187.143.120";0.11366168975832;6904.7624;"UnitedStates";13;"Germany";6;1306
"1196";"130.49.221.41";"128.4.36.46";0.016064186096188;389.7579;"UnitedStates";13;"UnitedStates";13;1313
"1197";"130.49.221.41";"130.104.72.201";0.112022280693042;6324.5192;"UnitedStates";13;"Belgium";1;1301
"1198";"130.49.221.41";"72.36.112.79";0.023643074035644;696.0958;"UnitedStates";13;"UnitedStates";13;1313
"1199";"130.49.221.41";"129.105.15.38";0.022091388702392;665.8478;"UnitedStates";13;"UnitedStates";13;1313
"1200";"130.49.221.41";"128.208.1.234";0.073435230255116;3432.4668;"UnitedStates";13;"UnitedStates";13;1313
"1201";"130.49.221.41";"208.117.131.116";0.04792375564576;1828.2485;"UnitedStates";13;"UnitedStates";13;1313
"1202";"130.49.221.41";"129.187.143.60";0.11374032974244;6904.7624;"UnitedStates";13;"Germany";6;1306
